"article_id","article_version","revenue_code_id","revenue_code_version","range","last_updated","description"
"57477","12","0519","15","Z","2024-10-22 12:33:24.530000000","Clinic - Other Clinic"
"57477","12","0517","15","Y","2024-10-22 12:33:24.527000000","Clinic - Family Practice Clinic"
"57477","12","0516","15","Y","2024-10-22 12:33:24.523000000","Clinic - Urgent Care Clinic"
"57477","12","0510","15","X","2024-10-22 12:33:24.507000000","Clinic - General Classification"
"57477","12","0511","15","Y","2024-10-22 12:33:24.510000000","Clinic - Chronic Pain Center"
"57477","12","0513","15","Y","2024-10-22 12:33:24.517000000","Clinic - Psychiatric Clinic"
"57477","12","0512","15","Y","2024-10-22 12:33:24.513000000","Clinic - Dental Clinic"
"57477","12","0514","15","Y","2024-10-22 12:33:24.520000000","Clinic - OB-GYN Clinic"
"57477","12","0515","15","Y","2024-10-22 12:33:24.520000000","Clinic - Pediatric Clinic"
"57478","40","0929","15","N","2025-09-16 18:52:15.040000000","Other Diagnostic Services - Other Diagnostic Service"
"57478","40","0920","15","N","2025-09-16 18:52:15.030000000","Other Diagnostic Services - General Classification"
"57478","40","0922","15","N","2025-09-16 18:52:15.033000000","Other Diagnostic Services - Electromyogram"
"57496","14","99999","15","N","2024-05-10 11:50:10","Not Applicable"
"57520","43","99999","15","N","2025-01-24 13:57:27.323000000","Not Applicable"
"57531","60","99999","15","N","2025-11-26 13:36:14.740000000","Not Applicable"
"57540","15","99999","15","N","2025-09-26 17:40:20.510000000","Not Applicable"
"57597","22","0960","15","X","2025-09-16 19:10:40.137000000","Professional Fees - General Classification"
"57597","22","0961","15","Y","2025-09-16 19:10:40.140000000","Professional Fees - Psychiatric"
"57597","22","0969","15","Z","2025-09-16 19:10:40.150000000","Professional Fees - Other Professional Fee"
"57597","22","0963","15","Y","2025-09-16 19:10:40.143000000","Professional Fees - Anesthesiologist (MD)"
"57597","22","0964","15","Y","2025-09-16 19:10:40.147000000","Professional Fees - Anesthetist (CRNA)"
"57597","22","0962","15","Y","2025-09-16 19:10:40.140000000","Professional Fees - Ophthalmology"
"57597","22","0510","15","N","2025-09-16 19:10:40.120000000","Clinic - General Classification"
"57597","22","0517","15","N","2025-09-16 19:10:40.123000000","Clinic - Family Practice Clinic"
"57597","22","0519","15","N","2025-09-16 19:10:40.127000000","Clinic - Other Clinic"
"57597","22","0520","15","N","2025-09-16 19:10:40.127000000","Freestanding Clinic - General Classification"
"57597","22","0521","15","N","2025-09-16 19:10:40.130000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"57597","22","0529","15","N","2025-09-16 19:10:40.133000000","Freestanding Clinic - Other Freestanding Clinic"
"57597","22","0523","15","N","2025-09-16 19:10:40.130000000","Freestanding Clinic - Family Practice Clinic"
"57600","34","99999","15","N","2025-09-26 14:00:00.660000000","Not Applicable"
"57618","24","99999","15","N","2025-01-24 13:58:14.877000000","Not Applicable"
"57633","8","99999","15","N","2025-01-24 17:53:14.127000000","Not Applicable"
"57636","24","99999","15","N","2025-09-26 14:08:29.283000000","Not Applicable"
"57637","20","99999","15","N","2025-09-26 17:41:11.397000000","Not Applicable"
"57638","7","99999","15","N","2024-01-19 13:57:49.503000000","Not Applicable"
"57643","20","0314","15","Y","2025-09-04 19:00:33.033000000","Laboratory Pathology - Biopsy"
"57643","20","0319","15","Z","2025-09-04 19:00:33.043000000","Laboratory Pathology - Other Laboratory Pathology"
"57643","20","0311","15","Y","2025-09-04 19:00:33.007000000","Laboratory Pathology - Cytology"
"57643","20","0312","15","Y","2025-09-04 19:00:33.020000000","Laboratory Pathology - Histology"
"57643","20","0306","15","Y","2025-09-04 19:00:32.957000000","Laboratory - Bacteriology & Microbiology"
"57643","20","0307","15","Y","2025-09-04 19:00:32.970000000","Laboratory - Urology"
"57643","20","0309","15","Z","2025-09-04 19:00:32.983000000","Laboratory - Other Laboratory"
"57643","20","0310","15","X","2025-09-04 19:00:32.993000000","Laboratory Pathology - General Classification"
"57643","20","0304","15","Y","2025-09-04 19:00:32.933000000","Laboratory - Non-Routine Dialysis"
"57643","20","0305","15","Y","2025-09-04 19:00:32.947000000","Laboratory - Hematology"
"57643","20","0302","15","Y","2025-09-04 19:00:32.907000000","Laboratory - Immunology"
"57643","20","0303","15","Y","2025-09-04 19:00:32.920000000","Laboratory - Renal Patient (Home)"
"57643","20","0300","15","X","2025-09-04 19:00:32.880000000","Laboratory - General Classification"
"57643","20","0301","15","Y","2025-09-04 19:00:32.897000000","Laboratory - Chemistry"
"57647","17","99999","15","N","2023-07-07 12:25:58.197000000","Not Applicable"
"57649","9","99999","15","N","2023-10-20 12:29:56.940000000","Not Applicable"
"57651","5","99999","11","N","2019-11-21 21:53:25.413000000","Not Applicable"
"57657","25","99999","15","N","2024-10-18 14:00:59.767000000","Not Applicable"
"57660","6","99999","11","N","2019-11-22 23:00:14.680000000","Not Applicable"
"57666","36","99999","15","N","2026-01-23 14:12:38.937000000","Not Applicable"
"57667","10","99999","13","N","2020-09-25 15:39:19.017000000","Not Applicable"
"57669","10","99999","15","N","2025-09-26 14:09:18.730000000","Not Applicable"
"57670","5","99999","11","N","2019-11-21 22:22:48.480000000","Not Applicable"
"57672","6","99999","11","N","2019-11-22 23:07:18.177000000","Not Applicable"
"57677","14","99999","15","N","2024-10-18 12:55:41.067000000","Not Applicable"
"57678","11","99999","15","N","2025-09-26 14:05:18.570000000","Not Applicable"
"57680","9","99999","15","N","2026-01-23 13:41:12.340000000","Not Applicable"
"57682","6","99999","13","N","2020-09-25 15:55:53.677000000","Not Applicable"
"57683","11","99999","15","N","2025-10-27 12:06:23.730000000","Not Applicable"
"57685","15","99999","15","N","2025-12-23 00:27:27.383000000","Not Applicable"
"57697","16","99999","15","N","2025-09-04 19:02:55.567000000","Not Applicable"
"57701","30","0320","15","X","2025-12-22 16:36:18.173000000","Radiology - Diagnostic - General Classification"
"57701","30","0322","15","Y","2025-12-22 16:36:18.177000000","Radiology - Diagnostic - Arthrography"
"57701","30","0321","15","Y","2025-12-22 16:36:18.177000000","Radiology - Diagnostic - Angiocardiography"
"57701","30","0362","15","Y","2025-12-22 16:36:18.193000000","Operating Room Services - Organ Transplant - Other than Kidney"
"57701","30","0361","15","Y","2025-12-22 16:36:18.190000000","Operating Room Services - Minor Surgery"
"57701","30","0360","15","X","2025-12-22 16:36:18.190000000","Operating Room Services - General Classification"
"57701","30","0329","15","Z","2025-12-22 16:36:18.187000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"57701","30","0323","15","Y","2025-12-22 16:36:18.180000000","Radiology - Diagnostic - Arteriography"
"57701","30","0324","15","Y","2025-12-22 16:36:18.183000000","Radiology - Diagnostic - Chest X-Ray"
"57701","30","0367","15","Y","2025-12-22 16:36:18.197000000","Operating Room Services - Kidney Transplant"
"57701","30","0369","15","Z","2025-12-22 16:36:18.200000000","Operating Room Services - Other OR Services"
"57701","30","0456","15","Y","2025-12-22 16:36:18.207000000","Emergency Room - Urgent Care"
"57701","30","0459","15","Z","2025-12-22 16:36:18.210000000","Emergency Room - Other Emergency Room"
"57701","30","0450","15","X","2025-12-22 16:36:18.200000000","Emergency Room - General Classification"
"57701","30","0451","15","Y","2025-12-22 16:36:18.203000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"57701","30","0452","15","Y","2025-12-22 16:36:18.207000000","Emergency Room - ER Beyond EMTALA Screening"
"57701","30","0523","15","Y","2025-12-22 16:36:18.240000000","Freestanding Clinic - Family Practice Clinic"
"57701","30","0524","15","Y","2025-12-22 16:36:18.240000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"57701","30","0525","15","Y","2025-12-22 16:36:18.243000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"57701","30","0528","15","Y","2025-12-22 16:36:18.250000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"57701","30","0526","15","Y","2025-12-22 16:36:18.247000000","Freestanding Clinic - Urgent Care Clinic"
"57701","30","0527","15","Y","2025-12-22 16:36:18.247000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"57701","30","0761","15","Y","2025-12-22 16:36:18.257000000","Specialty Services - Treatment Room"
"57701","30","0762","15","Y","2025-12-22 16:36:18.260000000","Specialty Services - Observation Hours"
"57701","30","0769","15","Z","2025-12-22 16:36:18.263000000","Specialty Services - Other Specialty Services"
"57701","30","0760","15","X","2025-12-22 16:36:18.257000000","Specialty Services - General Classification"
"57701","30","0529","15","Z","2025-12-22 16:36:18.253000000","Freestanding Clinic - Other Freestanding Clinic"
"57701","30","0522","15","Y","2025-12-22 16:36:18.237000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"57701","30","0521","15","Y","2025-12-22 16:36:18.233000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"57701","30","0520","15","X","2025-12-22 16:36:18.233000000","Freestanding Clinic - General Classification"
"57701","30","0519","15","Z","2025-12-22 16:36:18.230000000","Clinic - Other Clinic"
"57701","30","0517","15","Y","2025-12-22 16:36:18.227000000","Clinic - Family Practice Clinic"
"57701","30","0516","15","Y","2025-12-22 16:36:18.223000000","Clinic - Urgent Care Clinic"
"57701","30","0511","15","Y","2025-12-22 16:36:18.213000000","Clinic - Chronic Pain Center"
"57701","30","0510","15","X","2025-12-22 16:36:18.213000000","Clinic - General Classification"
"57701","30","0515","15","Y","2025-12-22 16:36:18.223000000","Clinic - Pediatric Clinic"
"57701","30","0514","15","Y","2025-12-22 16:36:18.220000000","Clinic - OB-GYN Clinic"
"57701","30","0512","15","Y","2025-12-22 16:36:18.217000000","Clinic - Dental Clinic"
"57701","30","0513","15","Y","2025-12-22 16:36:18.220000000","Clinic - Psychiatric Clinic"
"57706","14","0510","15","N","2025-10-06 18:48:51.710000000","Clinic - General Classification"
"57706","14","0520","15","N","2025-10-06 18:48:51.710000000","Freestanding Clinic - General Classification"
"57706","14","0490","15","N","2025-10-06 18:48:51.710000000","Ambulatory Surgical Care - General Classification"
"57706","14","0330","15","N","2025-10-06 18:48:51.710000000","Radiology - Therapeutic and/or Chemotherapy Administration - General Classification"
"57706","14","0360","15","N","2025-10-06 18:48:51.710000000","Operating Room Services - General Classification"
"57715","55","99999","15","N","2025-12-05 14:36:30.270000000","Not Applicable"
"57718","20","0300","15","N","2025-08-06 17:50:58.167000000","Laboratory - General Classification"
"57718","20","0301","15","N","2025-08-06 17:50:58.167000000","Laboratory - Chemistry"
"57718","20","0309","15","N","2025-08-06 17:50:58.167000000","Laboratory - Other Laboratory"
"57726","7","99999","15","N","2023-10-13 11:44:21.217000000","Not Applicable"
"57751","23","0490","15","X","2026-01-23 13:50:27.793000000","Ambulatory Surgical Care - General Classification"
"57751","23","0459","15","Z","2026-01-23 13:50:27.793000000","Emergency Room - Other Emergency Room"
"57751","23","0456","15","Y","2026-01-23 13:50:27.790000000","Emergency Room - Urgent Care"
"57751","23","0452","15","Y","2026-01-23 13:50:27.790000000","Emergency Room - ER Beyond EMTALA Screening"
"57751","23","0451","15","Y","2026-01-23 13:50:27.787000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"57751","23","0450","15","X","2026-01-23 13:50:27.783000000","Emergency Room - General Classification"
"57751","23","0516","15","Y","2026-01-23 13:50:27.813000000","Clinic - Urgent Care Clinic"
"57751","23","0517","15","Y","2026-01-23 13:50:27.813000000","Clinic - Family Practice Clinic"
"57751","23","0519","15","Z","2026-01-23 13:50:27.817000000","Clinic - Other Clinic"
"57751","23","0510","15","X","2026-01-23 13:50:27.800000000","Clinic - General Classification"
"57751","23","0499","15","Z","2026-01-23 13:50:27.797000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"57751","23","0511","15","Y","2026-01-23 13:50:27.800000000","Clinic - Chronic Pain Center"
"57751","23","0513","15","Y","2026-01-23 13:50:27.807000000","Clinic - Psychiatric Clinic"
"57751","23","0512","15","Y","2026-01-23 13:50:27.803000000","Clinic - Dental Clinic"
"57751","23","0514","15","Y","2026-01-23 13:50:27.807000000","Clinic - OB-GYN Clinic"
"57751","23","0515","15","Y","2026-01-23 13:50:27.810000000","Clinic - Pediatric Clinic"
"57751","23","0760","15","X","2026-01-23 13:50:27.820000000","Specialty Services - General Classification"
"57751","23","0769","15","Z","2026-01-23 13:50:27.823000000","Specialty Services - Other Specialty Services"
"57751","23","0762","15","Y","2026-01-23 13:50:27.823000000","Specialty Services - Observation Hours"
"57751","23","0761","15","Y","2026-01-23 13:50:27.820000000","Specialty Services - Treatment Room"
"57752","18","99999","14","N","2022-02-11 14:12:32.760000000","Not Applicable"
"57753","12","0988","14","N","2022-01-14 13:53:24.670000000","Professional Fees - Consultation"
"57753","12","0982","14","N","2022-01-14 13:53:24.667000000","Professional Fees - Outpatient Services"
"57753","12","0962","14","Y","2022-01-14 13:53:24.660000000","Professional Fees - Ophthalmology"
"57753","12","0963","14","Y","2022-01-14 13:53:24.660000000","Professional Fees - Anesthesiologist (MD)"
"57753","12","0964","14","Y","2022-01-14 13:53:24.663000000","Professional Fees - Anesthetist (CRNA)"
"57753","12","0969","14","Z","2022-01-14 13:53:24.663000000","Professional Fees - Other Professional Fee"
"57753","12","0972","14","N","2022-01-14 13:53:24.663000000","Professional Fees - Radiology - Diagnostic"
"57753","12","0973","14","N","2022-01-14 13:53:24.667000000","Professional Fees - Radiology - Therapeutic"
"57753","12","0961","14","Y","2022-01-14 13:53:24.660000000","Professional Fees - Psychiatric"
"57753","12","0960","14","X","2022-01-14 13:53:24.657000000","Professional Fees - General Classification"
"57753","12","0762","14","Y","2022-01-14 13:53:24.657000000","Specialty Services - Observation Hours"
"57753","12","0769","14","Z","2022-01-14 13:53:24.657000000","Specialty Services - Other Specialty Services"
"57753","12","0760","14","X","2022-01-14 13:53:24.653000000","Specialty Services - General Classification"
"57753","12","0750","14","N","2022-01-14 13:53:24.650000000","Gastro-Intestinal (GI) Services - General Classification"
"57753","12","0761","14","Y","2022-01-14 13:53:24.653000000","Specialty Services - Treatment Room"
"57753","12","0529","14","Z","2022-01-14 13:53:24.650000000","Freestanding Clinic - Other Freestanding Clinic"
"57753","12","0527","14","Y","2022-01-14 13:53:24.647000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"57753","12","0526","14","Y","2022-01-14 13:53:24.647000000","Freestanding Clinic - Urgent Care Clinic"
"57753","12","0528","14","Y","2022-01-14 13:53:24.650000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"57753","12","0525","14","Y","2022-01-14 13:53:24.647000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"57753","12","0524","14","Y","2022-01-14 13:53:24.643000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"57753","12","0523","14","Y","2022-01-14 13:53:24.643000000","Freestanding Clinic - Family Practice Clinic"
"57753","12","0515","14","Y","2022-01-14 13:53:24.633000000","Clinic - Pediatric Clinic"
"57753","12","0514","14","Y","2022-01-14 13:53:24.633000000","Clinic - OB-GYN Clinic"
"57753","12","0512","14","Y","2022-01-14 13:53:24.630000000","Clinic - Dental Clinic"
"57753","12","0513","14","Y","2022-01-14 13:53:24.633000000","Clinic - Psychiatric Clinic"
"57753","12","0511","14","Y","2022-01-14 13:53:24.630000000","Clinic - Chronic Pain Center"
"57753","12","0510","14","X","2022-01-14 13:53:24.630000000","Clinic - General Classification"
"57753","12","0519","14","Z","2022-01-14 13:53:24.640000000","Clinic - Other Clinic"
"57753","12","0516","14","Y","2022-01-14 13:53:24.637000000","Clinic - Urgent Care Clinic"
"57753","12","0517","14","Y","2022-01-14 13:53:24.637000000","Clinic - Family Practice Clinic"
"57753","12","0520","14","X","2022-01-14 13:53:24.640000000","Freestanding Clinic - General Classification"
"57753","12","0521","14","Y","2022-01-14 13:53:24.640000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"57753","12","0522","14","Y","2022-01-14 13:53:24.643000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"57753","12","0450","14","X","2022-01-14 13:53:24.623000000","Emergency Room - General Classification"
"57753","12","0451","14","Y","2022-01-14 13:53:24.623000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"57753","12","0452","14","Y","2022-01-14 13:53:24.627000000","Emergency Room - ER Beyond EMTALA Screening"
"57753","12","0456","14","Y","2022-01-14 13:53:24.627000000","Emergency Room - Urgent Care"
"57753","12","0459","14","Z","2022-01-14 13:53:24.627000000","Emergency Room - Other Emergency Room"
"57753","12","0369","14","Z","2022-01-14 13:53:24.617000000","Operating Room Services - Other OR Services"
"57753","12","0400","14","X","2022-01-14 13:53:24.617000000","Other Imaging Services - General Classification"
"57753","12","0401","14","Y","2022-01-14 13:53:24.617000000","Other Imaging Services - Diagnostic Mammography"
"57753","12","0402","14","Y","2022-01-14 13:53:24.620000000","Other Imaging Services - Ultrasound"
"57753","12","0367","14","Y","2022-01-14 13:53:24.613000000","Operating Room Services - Kidney Transplant"
"57753","12","0404","14","Y","2022-01-14 13:53:24.620000000","Other Imaging Services - Positron Emission Tomography"
"57753","12","0403","14","Y","2022-01-14 13:53:24.620000000","Other Imaging Services - Screening Mammography"
"57753","12","0409","14","Z","2022-01-14 13:53:24.620000000","Other Imaging Services - Other Imaging Services"
"57753","12","0361","14","Y","2022-01-14 13:53:24.610000000","Operating Room Services - Minor Surgery"
"57753","12","0362","14","Y","2022-01-14 13:53:24.613000000","Operating Room Services - Organ Transplant - Other than Kidney"
"57753","12","0360","14","X","2022-01-14 13:53:24.610000000","Operating Room Services - General Classification"
"57755","18","99999","15","N","2024-03-27 14:37:53.060000000","Not Applicable"
"57765","24","99999","15","N","2026-01-23 13:53:34.143000000","Not Applicable"
"57767","12","99999","15","N","2024-03-01 14:34:11.727000000","Not Applicable"
"57779","8","99999","15","N","2025-01-24 17:40:08.073000000","Not Applicable"
"57780","27","99999","15","N","2025-09-26 14:09:55.903000000","Not Applicable"
"57788","41","99999","15","N","2025-12-12 20:04:07.220000000","Not Applicable"
"57804","41","99999","15","N","2025-09-26 14:07:50.957000000","Not Applicable"
"57826","33","0329","15","Z","2024-12-19 12:38:02.013000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"57826","33","0324","15","Y","2024-12-19 12:38:02.010000000","Radiology - Diagnostic - Chest X-Ray"
"57826","33","0362","15","Y","2024-12-19 12:38:02.023000000","Operating Room Services - Organ Transplant - Other than Kidney"
"57826","33","0361","15","Y","2024-12-19 12:38:02.020000000","Operating Room Services - Minor Surgery"
"57826","33","0360","15","X","2024-12-19 12:38:02.020000000","Operating Room Services - General Classification"
"57826","33","0321","15","Y","2024-12-19 12:38:02","Radiology - Diagnostic - Angiocardiography"
"57826","33","0322","15","Y","2024-12-19 12:38:02.003000000","Radiology - Diagnostic - Arthrography"
"57826","33","0323","15","Y","2024-12-19 12:38:02.007000000","Radiology - Diagnostic - Arteriography"
"57826","33","0320","15","X","2024-12-19 12:38:01.997000000","Radiology - Diagnostic - General Classification"
"57826","33","0367","15","Y","2024-12-19 12:38:02.027000000","Operating Room Services - Kidney Transplant"
"57826","33","0369","15","Z","2024-12-19 12:38:02.030000000","Operating Room Services - Other OR Services"
"57826","33","0459","15","Z","2024-12-19 12:38:02.053000000","Emergency Room - Other Emergency Room"
"57826","33","0456","15","Y","2024-12-19 12:38:02.053000000","Emergency Room - Urgent Care"
"57826","33","0490","15","X","2024-12-19 12:38:02.057000000","Ambulatory Surgical Care - General Classification"
"57826","33","0452","15","Y","2024-12-19 12:38:02.040000000","Emergency Room - ER Beyond EMTALA Screening"
"57826","33","0451","15","Y","2024-12-19 12:38:02.040000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"57826","33","0450","15","X","2024-12-19 12:38:02.033000000","Emergency Room - General Classification"
"57826","33","0521","15","Y","2024-12-19 12:38:02.120000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"57826","33","0520","15","X","2024-12-19 12:38:02.117000000","Freestanding Clinic - General Classification"
"57826","33","0516","15","Y","2024-12-19 12:38:02.080000000","Clinic - Urgent Care Clinic"
"57826","33","0519","15","Z","2024-12-19 12:38:02.093000000","Clinic - Other Clinic"
"57826","33","0517","15","Y","2024-12-19 12:38:02.093000000","Clinic - Family Practice Clinic"
"57826","33","0499","15","Z","2024-12-19 12:38:02.063000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"57826","33","0510","15","X","2024-12-19 12:38:02.067000000","Clinic - General Classification"
"57826","33","0511","15","Y","2024-12-19 12:38:02.070000000","Clinic - Chronic Pain Center"
"57826","33","0513","15","Y","2024-12-19 12:38:02.073000000","Clinic - Psychiatric Clinic"
"57826","33","0512","15","Y","2024-12-19 12:38:02.070000000","Clinic - Dental Clinic"
"57826","33","0514","15","Y","2024-12-19 12:38:02.077000000","Clinic - OB-GYN Clinic"
"57826","33","0515","15","Y","2024-12-19 12:38:02.077000000","Clinic - Pediatric Clinic"
"57826","33","0523","15","Y","2024-12-19 12:38:02.127000000","Freestanding Clinic - Family Practice Clinic"
"57826","33","0522","15","Y","2024-12-19 12:38:02.123000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"57826","33","0524","15","Y","2024-12-19 12:38:02.130000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"57826","33","0525","15","Y","2024-12-19 12:38:02.133000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"57826","33","0528","15","Y","2024-12-19 12:38:02.143000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"57826","33","0526","15","Y","2024-12-19 12:38:02.137000000","Freestanding Clinic - Urgent Care Clinic"
"57826","33","0527","15","Y","2024-12-19 12:38:02.140000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"57826","33","0529","15","Z","2024-12-19 12:38:02.147000000","Freestanding Clinic - Other Freestanding Clinic"
"57826","33","0760","15","X","2024-12-19 12:38:02.150000000","Specialty Services - General Classification"
"57826","33","0769","15","Z","2024-12-19 12:38:02.157000000","Specialty Services - Other Specialty Services"
"57826","33","0762","15","Y","2024-12-19 12:38:02.153000000","Specialty Services - Observation Hours"
"57826","33","0761","15","Y","2024-12-19 12:38:02.150000000","Specialty Services - Treatment Room"
"57839","14","99999","15","N","2025-04-04 13:39:26.420000000","Not Applicable"
"57863","37","0761","15","Y","2025-10-14 13:00:42.210000000","Specialty Services - Treatment Room"
"57863","37","0762","15","Y","2025-10-14 13:00:42.210000000","Specialty Services - Observation Hours"
"57863","37","0769","15","Z","2025-10-14 13:00:42.210000000","Specialty Services - Other Specialty Services"
"57863","37","0760","15","X","2025-10-14 13:00:42.210000000","Specialty Services - General Classification"
"57863","37","0450","15","X","2025-10-14 13:00:42.210000000","Emergency Room - General Classification"
"57863","37","0451","15","Y","2025-10-14 13:00:42.210000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"57863","37","0452","15","Y","2025-10-14 13:00:42.210000000","Emergency Room - ER Beyond EMTALA Screening"
"57863","37","0456","15","Y","2025-10-14 13:00:42.210000000","Emergency Room - Urgent Care"
"57863","37","0459","15","Z","2025-10-14 13:00:42.210000000","Emergency Room - Other Emergency Room"
"57863","37","0367","15","Y","2025-10-14 13:00:42.210000000","Operating Room Services - Kidney Transplant"
"57863","37","0369","15","Z","2025-10-14 13:00:42.210000000","Operating Room Services - Other OR Services"
"57863","37","0361","15","Y","2025-10-14 13:00:42.210000000","Operating Room Services - Minor Surgery"
"57863","37","0362","15","Y","2025-10-14 13:00:42.210000000","Operating Room Services - Organ Transplant - Other than Kidney"
"57863","37","0360","15","X","2025-10-14 13:00:42.210000000","Operating Room Services - General Classification"
"57872","10","99999","14","N","2022-02-11 14:13:27.767000000","Not Applicable"
"57884","10","99999","15","N","2025-04-04 13:40:37.360000000","Not Applicable"
"58110","22","99999","15","N","2025-04-11 13:05:43.087000000","Not Applicable"
"58116","28","99999","15","N","2025-03-18 17:24:36.707000000","Not Applicable"
"58127","19","99999","15","N","2025-09-30 23:50:43.903000000","Not Applicable"
"58133","23","99999","15","N","2025-10-14 13:00:34.977000000","Not Applicable"
"58136","22","99999","15","N","2025-04-11 13:06:38.337000000","Not Applicable"
"58227","19","99999","15","N","2026-01-20 13:42:06.627000000","Not Applicable"
"58229","17","99999","15","N","2026-01-20 13:42:39.860000000","Not Applicable"
"58243","7","99999","15","N","2026-01-23 13:54:24.760000000","Not Applicable"
"58250","19","99999","15","N","2026-01-23 14:14:12.613000000","Not Applicable"
"58264","8","99999","15","N","2026-01-23 13:55:23.333000000","Not Applicable"
"58350","22","0324","15","Y","2024-12-18 18:34:42.493000000","Radiology - Diagnostic - Chest X-Ray"
"58350","22","0329","15","Z","2024-12-18 18:34:42.493000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"58350","22","0362","15","Y","2024-12-18 18:34:42.500000000","Operating Room Services - Organ Transplant - Other than Kidney"
"58350","22","0361","15","Y","2024-12-18 18:34:42.500000000","Operating Room Services - Minor Surgery"
"58350","22","0360","15","X","2024-12-18 18:34:42.497000000","Operating Room Services - General Classification"
"58350","22","0320","15","X","2024-12-18 18:34:42.480000000","Radiology - Diagnostic - General Classification"
"58350","22","0323","15","Y","2024-12-18 18:34:42.490000000","Radiology - Diagnostic - Arteriography"
"58350","22","0322","15","Y","2024-12-18 18:34:42.490000000","Radiology - Diagnostic - Arthrography"
"58350","22","0321","15","Y","2024-12-18 18:34:42.487000000","Radiology - Diagnostic - Angiocardiography"
"58350","22","0367","15","Y","2024-12-18 18:34:42.503000000","Operating Room Services - Kidney Transplant"
"58350","22","0369","15","Z","2024-12-18 18:34:42.507000000","Operating Room Services - Other OR Services"
"58350","22","0459","15","Z","2024-12-18 18:34:42.520000000","Emergency Room - Other Emergency Room"
"58350","22","0456","15","Y","2024-12-18 18:34:42.517000000","Emergency Room - Urgent Care"
"58350","22","0490","15","X","2024-12-18 18:34:42.520000000","Ambulatory Surgical Care - General Classification"
"58350","22","0452","15","Y","2024-12-18 18:34:42.513000000","Emergency Room - ER Beyond EMTALA Screening"
"58350","22","0451","15","Y","2024-12-18 18:34:42.510000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"58350","22","0450","15","X","2024-12-18 18:34:42.510000000","Emergency Room - General Classification"
"58350","22","0760","15","X","2024-12-18 18:34:42.587000000","Specialty Services - General Classification"
"58350","22","0529","15","Z","2024-12-18 18:34:42.583000000","Freestanding Clinic - Other Freestanding Clinic"
"58350","22","0769","15","Z","2024-12-18 18:34:42.597000000","Specialty Services - Other Specialty Services"
"58350","22","0762","15","Y","2024-12-18 18:34:42.590000000","Specialty Services - Observation Hours"
"58350","22","0761","15","Y","2024-12-18 18:34:42.590000000","Specialty Services - Treatment Room"
"58350","22","0527","15","Y","2024-12-18 18:34:42.580000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"58350","22","0526","15","Y","2024-12-18 18:34:42.577000000","Freestanding Clinic - Urgent Care Clinic"
"58350","22","0528","15","Y","2024-12-18 18:34:42.583000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
