"article_id","article_version","bill_code_id","bill_code_version","last_updated","description"
"56952","50","999","7","2026-01-23 14:15:06.547000000","Not Applicable"
"56953","25","999","7","2022-01-14 13:57:32.357000000","Not Applicable"
"56983","12","022","7","2024-08-14 19:41:57.093000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"56988","17","022","7","2025-11-26 22:42:01.633000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"56988","17","023","7","2025-11-26 22:42:01.633000000","Skilled Nursing - Outpatient"
"56988","17","014","7","2025-11-26 22:42:01.630000000","Hospital - Laboratory Services Provided to Non-patients"
"56988","17","012","7","2025-11-26 22:42:01.627000000","Hospital Inpatient (Medicare Part B only)"
"56988","17","013","7","2025-11-26 22:42:01.627000000","Hospital Outpatient"
"56988","17","071","7","2025-11-26 22:42:01.637000000","Clinic - Rural Health"
"56988","17","072","7","2025-11-26 22:42:01.640000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"56988","17","077","7","2025-11-26 22:42:01.643000000","Clinic - Federally Qualified Health Center (FQHC)"
"56988","17","075","7","2025-11-26 22:42:01.640000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"56988","17","085","7","2025-11-26 22:42:01.647000000","Critical Access Hospital"
"56989","11","0","7","2023-11-08 16:59:19.803000000","TBD"
"57025","21","999","7","2025-01-24 13:58:48.500000000","Not Applicable"
"57029","10","999","7","2022-10-28 13:23:02.540000000","Not Applicable"
"57037","24","999","7","2026-01-12 13:44:32.313000000","Not Applicable"
"57038","16","085","7","2025-08-29 17:00:59.160000000","Critical Access Hospital"
"57038","16","077","7","2025-08-29 17:00:59.150000000","Clinic - Federally Qualified Health Center (FQHC)"
"57038","16","073","7","2025-08-29 17:00:59.143000000","Clinic - Freestanding"
"57038","16","071","7","2025-08-29 17:00:59.140000000","Clinic - Rural Health"
"57038","16","011","7","2025-08-29 17:00:59.120000000","Hospital Inpatient (Including Medicare Part A)"
"57038","16","012","7","2025-08-29 17:00:59.127000000","Hospital Inpatient (Medicare Part B only)"
"57038","16","013","7","2025-08-29 17:00:59.130000000","Hospital Outpatient"
"57038","16","022","7","2025-08-29 17:00:59.133000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57038","16","023","7","2025-08-29 17:00:59.137000000","Skilled Nursing - Outpatient"
"57039","9","022","7","2025-08-29 16:39:28.020000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57039","9","023","7","2025-08-29 16:39:28.020000000","Skilled Nursing - Outpatient"
"57039","9","013","7","2025-08-29 16:39:28.013000000","Hospital Outpatient"
"57039","9","021","7","2025-08-29 16:39:28.017000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57039","9","012","7","2025-08-29 16:39:28.010000000","Hospital Inpatient (Medicare Part B only)"
"57039","9","071","7","2025-08-29 16:39:28.023000000","Clinic - Rural Health"
"57039","9","073","7","2025-08-29 16:39:28.027000000","Clinic - Freestanding"
"57039","9","072","7","2025-08-29 16:39:28.027000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"57039","9","085","7","2025-08-29 16:39:28.030000000","Critical Access Hospital"
"57040","25","085","7","2025-07-29 15:14:59.227000000","Critical Access Hospital"
"57040","25","071","7","2025-07-29 15:14:59.217000000","Clinic - Rural Health"
"57040","25","077","7","2025-07-29 15:14:59.223000000","Clinic - Federally Qualified Health Center (FQHC)"
"57040","25","075","7","2025-07-29 15:14:59.220000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57040","25","074","7","2025-07-29 15:14:59.220000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"57040","25","012","7","2025-07-29 15:14:59.200000000","Hospital Inpatient (Medicare Part B only)"
"57040","25","021","7","2025-07-29 15:14:59.207000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57040","25","018","7","2025-07-29 15:14:59.207000000","Hospital - Swing Beds"
"57040","25","013","7","2025-07-29 15:14:59.203000000","Hospital Outpatient"
"57040","25","034","7","2025-07-29 15:14:59.213000000","Home Health Services not under a plan of treatment"
"57040","25","023","7","2025-07-29 15:14:59.210000000","Skilled Nursing - Outpatient"
"57040","25","022","7","2025-07-29 15:14:59.210000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57041","20","022","7","2025-09-18 17:21:04.960000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57041","20","023","7","2025-09-18 17:21:04.967000000","Skilled Nursing - Outpatient"
"57041","20","013","7","2025-09-18 17:21:04.947000000","Hospital Outpatient"
"57041","20","021","7","2025-09-18 17:21:04.953000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57041","20","012","7","2025-09-18 17:21:04.937000000","Hospital Inpatient (Medicare Part B only)"
"57041","20","011","7","2025-09-18 17:21:04.930000000","Hospital Inpatient (Including Medicare Part A)"
"57041","20","077","7","2025-09-18 17:21:04.993000000","Clinic - Federally Qualified Health Center (FQHC)"
"57041","20","071","7","2025-09-18 17:21:04.977000000","Clinic - Rural Health"
"57041","20","073","7","2025-09-18 17:21:04.983000000","Clinic - Freestanding"
"57041","20","085","7","2025-09-18 17:21:05","Critical Access Hospital"
"57043","23","085","7","2025-09-18 18:06:36.370000000","Critical Access Hospital"
"57043","23","073","7","2025-09-18 18:06:36.353000000","Clinic - Freestanding"
"57043","23","071","7","2025-09-18 18:06:36.347000000","Clinic - Rural Health"
"57043","23","077","7","2025-09-18 18:06:36.363000000","Clinic - Federally Qualified Health Center (FQHC)"
"57043","23","011","7","2025-09-18 18:06:36.313000000","Hospital Inpatient (Including Medicare Part A)"
"57043","23","012","7","2025-09-18 18:06:36.320000000","Hospital Inpatient (Medicare Part B only)"
"57043","23","013","7","2025-09-18 18:06:36.330000000","Hospital Outpatient"
"57043","23","014","7","2025-09-18 18:06:36.337000000","Hospital - Laboratory Services Provided to Non-patients"
"57050","12","013","7","2025-03-28 21:09:07.857000000","Hospital Outpatient"
"57050","12","021","7","2025-03-28 21:09:07.857000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57050","12","023","7","2025-03-28 21:09:07.863000000","Skilled Nursing - Outpatient"
"57050","12","022","7","2025-03-28 21:09:07.860000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57050","12","012","7","2025-03-28 21:09:07.853000000","Hospital Inpatient (Medicare Part B only)"
"57050","12","011","7","2025-03-28 21:09:07.850000000","Hospital Inpatient (Including Medicare Part A)"
"57050","12","077","7","2025-03-28 21:09:07.870000000","Clinic - Federally Qualified Health Center (FQHC)"
"57050","12","071","7","2025-03-28 21:09:07.863000000","Clinic - Rural Health"
"57050","12","073","7","2025-03-28 21:09:07.867000000","Clinic - Freestanding"
"57050","12","085","7","2025-03-28 21:09:07.870000000","Critical Access Hospital"
"57052","17","011","7","2025-03-28 21:30:42.973000000","Hospital Inpatient (Including Medicare Part A)"
"57053","21","013","7","2025-03-28 21:33:22.243000000","Hospital Outpatient"
"57053","21","085","7","2025-03-28 21:33:22.250000000","Critical Access Hospital"
"57053","21","076","7","2025-03-28 21:33:22.247000000","Clinic - Community Mental Health Center"
"57054","11","075","7","2025-03-28 21:36:36.253000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57054","11","085","7","2025-03-28 21:36:36.263000000","Critical Access Hospital"
"57054","11","013","7","2025-03-28 21:36:36.243000000","Hospital Outpatient"
"57054","11","012","7","2025-03-28 21:36:36.237000000","Hospital Inpatient (Medicare Part B only)"
"57056","44","999","7","2025-10-03 12:29:19.267000000","Not Applicable"
"57063","29","999","7","2025-09-26 17:19:10.980000000","Not Applicable"
"57064","9","999","7","2024-09-13 13:30:07.747000000","Not Applicable"
"57065","30","085","7","2025-10-30 14:18:16.987000000","Critical Access Hospital"
"57065","30","076","7","2025-10-30 14:18:16.980000000","Clinic - Community Mental Health Center"
"57065","30","075","7","2025-10-30 14:18:16.980000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57065","30","077","7","2025-10-30 14:18:16.983000000","Clinic - Federally Qualified Health Center (FQHC)"
"57065","30","071","7","2025-10-30 14:18:16.977000000","Clinic - Rural Health"
"57065","30","012","7","2025-10-30 14:18:16.970000000","Hospital Inpatient (Medicare Part B only)"
"57065","30","013","7","2025-10-30 14:18:16.973000000","Hospital Outpatient"
"57067","32","013","7","2025-11-20 15:17:09.127000000","Hospital Outpatient"
"57067","32","022","7","2025-11-20 15:17:09.130000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57067","32","023","7","2025-11-20 15:17:09.130000000","Skilled Nursing - Outpatient"
"57067","32","012","7","2025-11-20 15:17:09.123000000","Hospital Inpatient (Medicare Part B only)"
"57067","32","075","7","2025-11-20 15:17:09.137000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57067","32","074","7","2025-11-20 15:17:09.133000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"57067","32","085","7","2025-11-20 15:17:09.140000000","Critical Access Hospital"
"57068","16","085","7","2025-09-18 18:21:24.053000000","Critical Access Hospital"
"57068","16","077","7","2025-09-18 18:21:24.053000000","Clinic - Federally Qualified Health Center (FQHC)"
"57068","16","071","7","2025-09-18 18:21:24.047000000","Clinic - Rural Health"
"57068","16","073","7","2025-09-18 18:21:24.050000000","Clinic - Freestanding"
"57068","16","012","7","2025-09-18 18:21:24.043000000","Hospital Inpatient (Medicare Part B only)"
"57068","16","011","7","2025-09-18 18:21:24.040000000","Hospital Inpatient (Including Medicare Part A)"
"57068","16","013","7","2025-09-18 18:21:24.043000000","Hospital Outpatient"
"57070","15","013","7","2025-05-23 19:06:30.390000000","Hospital Outpatient"
"57070","15","073","7","2025-05-23 19:06:30.397000000","Clinic - Freestanding"
"57070","15","071","7","2025-05-23 19:06:30.393000000","Clinic - Rural Health"
"57070","15","077","7","2025-05-23 19:06:30.400000000","Clinic - Federally Qualified Health Center (FQHC)"
"57070","15","085","7","2025-05-23 19:06:30.400000000","Critical Access Hospital"
"57070","15","999","7","2025-05-23 19:06:30.403000000","Not Applicable"
"57071","35","085","7","2025-10-30 14:17:26.397000000","Critical Access Hospital"
"57071","35","077","7","2025-10-30 14:17:26.393000000","Clinic - Federally Qualified Health Center (FQHC)"
"57071","35","073","7","2025-10-30 14:17:26.390000000","Clinic - Freestanding"
"57071","35","071","7","2025-10-30 14:17:26.390000000","Clinic - Rural Health"
"57071","35","013","7","2025-10-30 14:17:26.387000000","Hospital Outpatient"
"57071","35","021","7","2025-10-30 14:17:26.387000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57071","35","012","7","2025-10-30 14:17:26.383000000","Hospital Inpatient (Medicare Part B only)"
"57072","17","999","7","2023-06-29 17:20:47.930000000","Not Applicable"
"57077","29","999","7","2024-10-18 13:54:49.147000000","Not Applicable"
"57079","13","999","7","2025-12-22 13:27:42.133000000","Not Applicable"
"57083","13","085","7","2025-11-14 12:34:06.620000000","Critical Access Hospital"
"57083","13","071","7","2025-11-14 12:34:06.617000000","Clinic - Rural Health"
"57083","13","072","7","2025-11-14 12:34:06.617000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"57083","13","077","7","2025-11-14 12:34:06.620000000","Clinic - Federally Qualified Health Center (FQHC)"
"57083","13","012","7","2025-11-14 12:34:06.603000000","Hospital Inpatient (Medicare Part B only)"
"57083","13","021","7","2025-11-14 12:34:06.610000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57083","13","013","7","2025-11-14 12:34:06.603000000","Hospital Outpatient"
"57083","13","014","7","2025-11-14 12:34:06.607000000","Hospital - Laboratory Services Provided to Non-patients"
"57083","13","023","7","2025-11-14 12:34:06.613000000","Skilled Nursing - Outpatient"
"57083","13","022","7","2025-11-14 12:34:06.610000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57084","14","022","7","2023-11-16 19:34:05.053000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57084","14","023","7","2023-11-16 19:34:05.057000000","Skilled Nursing - Outpatient"
"57084","14","014","7","2023-11-16 19:34:05.050000000","Hospital - Laboratory Services Provided to Non-patients"
"57084","14","013","7","2023-11-16 19:34:05.050000000","Hospital Outpatient"
"57084","14","021","7","2023-11-16 19:34:05.053000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57084","14","012","7","2023-11-16 19:34:05.047000000","Hospital Inpatient (Medicare Part B only)"
"57084","14","077","7","2023-11-16 19:34:05.063000000","Clinic - Federally Qualified Health Center (FQHC)"
"57084","14","072","7","2023-11-16 19:34:05.060000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"57084","14","071","7","2023-11-16 19:34:05.060000000","Clinic - Rural Health"
"57084","14","085","7","2023-11-16 19:34:05.063000000","Critical Access Hospital"
"57113","44","085","7","2026-01-23 13:45:56.637000000","Critical Access Hospital"
"57113","44","083","7","2026-01-23 13:45:56.633000000","Ambulatory Surgery Center"
"57113","44","012","7","2026-01-23 13:45:56.630000000","Hospital Inpatient (Medicare Part B only)"
"57113","44","013","7","2026-01-23 13:45:56.630000000","Hospital Outpatient"
"57114","16","999","7","2026-01-23 13:49:42.980000000","Not Applicable"
"57115","10","999","7","2026-01-23 14:15:55.913000000","Not Applicable"
"57118","3","999","6","2019-10-02 17:03:59.090000000","Not Applicable"
"57122","23","999","7","2025-12-12 14:46:47.537000000","Not Applicable"
"57123","61","999","7","2025-09-26 17:05:42.387000000","Not Applicable"
"57125","22","999","7","2024-10-18 13:43:38.980000000","Not Applicable"
"57130","51","999","7","2025-09-26 13:58:25.523000000","Not Applicable"
"57132","19","085","7","2023-12-29 17:42:59.127000000","Critical Access Hospital"
"57132","19","071","7","2023-12-29 17:42:59.120000000","Clinic - Rural Health"
"57132","19","072","7","2023-12-29 17:42:59.120000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"57132","19","073","7","2023-12-29 17:42:59.123000000","Clinic - Freestanding"
"57132","19","077","7","2023-12-29 17:42:59.127000000","Clinic - Federally Qualified Health Center (FQHC)"
"57132","19","013","7","2023-12-29 17:42:59.110000000","Hospital Outpatient"
"57132","19","023","7","2023-12-29 17:42:59.117000000","Skilled Nursing - Outpatient"
"57132","19","034","7","2023-12-29 17:42:59.117000000","Home Health Services not under a plan of treatment"
"57132","19","022","7","2023-12-29 17:42:59.113000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57132","19","012","7","2023-12-29 17:42:59.110000000","Hospital Inpatient (Medicare Part B only)"
"57145","32","999","7","2026-01-23 14:16:52.987000000","Not Applicable"
"57149","19","083","7","2025-12-12 13:10:11.637000000","Ambulatory Surgery Center"
"57149","19","013","7","2025-12-12 13:10:11.633000000","Hospital Outpatient"
"57161","22","999","7","2025-12-22 15:21:37.440000000","Not Applicable"
"57179","20","999","7","2024-10-18 13:56:13.550000000","Not Applicable"
"57183","23","999","7","2025-12-22 15:16:12.013000000","Not Applicable"
"57187","31","085","7","2025-12-23 11:50:14.300000000","Critical Access Hospital"
"57187","31","013","7","2025-12-23 11:50:14.293000000","Hospital Outpatient"
"57187","31","022","7","2025-12-23 11:50:14.297000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57187","31","023","7","2025-12-23 11:50:14.300000000","Skilled Nursing - Outpatient"
"57187","31","012","7","2025-12-23 11:50:14.290000000","Hospital Inpatient (Medicare Part B only)"
"57188","27","999","7","2025-09-26 17:23:31.200000000","Not Applicable"
"57189","28","085","7","2025-10-06 18:48:51.327000000","Critical Access Hospital"
"57189","28","012","7","2025-10-06 18:48:51.327000000","Hospital Inpatient (Medicare Part B only)"
"57189","28","023","7","2025-10-06 18:48:51.327000000","Skilled Nursing - Outpatient"
"57189","28","022","7","2025-10-06 18:48:51.327000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57189","28","013","7","2025-10-06 18:48:51.327000000","Hospital Outpatient"
"57189","28","014","7","2025-10-06 18:48:51.327000000","Hospital - Laboratory Services Provided to Non-patients"
"57190","11","999","7","2025-10-06 18:48:47.940000000","Not Applicable"
"57193","30","085","7","2025-12-26 14:13:37.320000000","Critical Access Hospital"
"57193","30","074","7","2025-12-26 14:13:37.303000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"57193","30","075","7","2025-12-26 14:13:37.313000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57193","30","013","7","2025-12-26 14:13:37.293000000","Hospital Outpatient"
"57193","30","022","7","2025-12-26 14:13:37.297000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57193","30","012","7","2025-12-26 14:13:37.290000000","Hospital Inpatient (Medicare Part B only)"
"57194","33","012","7","2025-12-23 11:51:53.403000000","Hospital Inpatient (Medicare Part B only)"
"57194","33","022","7","2025-12-23 11:51:53.410000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57194","33","023","7","2025-12-23 11:51:53.410000000","Skilled Nursing - Outpatient"
"57194","33","013","7","2025-12-23 11:51:53.407000000","Hospital Outpatient"
"57194","33","085","7","2025-12-23 11:51:53.413000000","Critical Access Hospital"
"57195","29","999","7","2025-10-15 21:14:42.477000000","Not Applicable"
"57204","43","085","7","2025-12-19 16:07:18.700000000","Critical Access Hospital"
"57204","43","013","7","2025-12-19 16:07:18.693000000","Hospital Outpatient"
"57204","43","023","7","2025-12-19 16:07:18.700000000","Skilled Nursing - Outpatient"
"57204","43","022","7","2025-12-19 16:07:18.697000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57204","43","012","7","2025-12-19 16:07:18.690000000","Hospital Inpatient (Medicare Part B only)"
"57205","39","012","7","2026-01-23 14:08:15.707000000","Hospital Inpatient (Medicare Part B only)"
"57205","39","022","7","2026-01-23 14:08:15.713000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57205","39","023","7","2026-01-23 14:08:15.717000000","Skilled Nursing - Outpatient"
"57205","39","013","7","2026-01-23 14:08:15.710000000","Hospital Outpatient"
"57205","39","021","7","2026-01-23 14:08:15.713000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57205","39","018","7","2026-01-23 14:08:15.710000000","Hospital - Swing Beds"
"57205","39","085","7","2026-01-23 14:08:15.727000000","Critical Access Hospital"
"57205","39","075","7","2026-01-23 14:08:15.723000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57205","39","074","7","2026-01-23 14:08:15.720000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"57205","39","077","7","2026-01-23 14:08:15.727000000","Clinic - Federally Qualified Health Center (FQHC)"
"57205","39","071","7","2026-01-23 14:08:15.720000000","Clinic - Rural Health"
"57206","30","999","7","2025-10-14 13:00:41.980000000","Not Applicable"
"57221","25","999","7","2025-10-06 18:48:49.530000000","Not Applicable"
"57224","64","085","7","2025-12-22 16:45:40.910000000","Critical Access Hospital"
"57224","64","071","7","2025-12-22 16:45:40.903000000","Clinic - Rural Health"
"57224","64","077","7","2025-12-22 16:45:40.910000000","Clinic - Federally Qualified Health Center (FQHC)"
"57224","64","074","7","2025-12-22 16:45:40.907000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"57224","64","075","7","2025-12-22 16:45:40.907000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57224","64","018","7","2025-12-22 16:45:40.897000000","Hospital - Swing Beds"
"57224","64","021","7","2025-12-22 16:45:40.900000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57224","64","013","7","2025-12-22 16:45:40.893000000","Hospital Outpatient"
"57224","64","023","7","2025-12-22 16:45:40.903000000","Skilled Nursing - Outpatient"
"57224","64","022","7","2025-12-22 16:45:40.900000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57224","64","012","7","2025-12-22 16:45:40.893000000","Hospital Inpatient (Medicare Part B only)"
"57236","20","999","7","2025-09-19 15:48:11.023000000","Not Applicable"
"57237","11","999","7","2025-10-06 18:48:48.710000000","Not Applicable"
"57282","18","012","7","2025-09-30 23:56:42.543000000","Hospital Inpatient (Medicare Part B only)"
"57282","18","011","7","2025-09-30 23:56:42.543000000","Hospital Inpatient (Including Medicare Part A)"
"57282","18","013","7","2025-09-30 23:56:42.547000000","Hospital Outpatient"
"57282","18","085","7","2025-09-30 23:56:42.550000000","Critical Access Hospital"
"57284","13","085","7","2025-05-30 21:01:43.537000000","Critical Access Hospital"
"57284","13","083","7","2025-05-30 21:01:43.537000000","Ambulatory Surgery Center"
"57284","13","013","7","2025-05-30 21:01:43.533000000","Hospital Outpatient"
"57284","13","011","7","2025-05-30 21:01:43.530000000","Hospital Inpatient (Including Medicare Part A)"
"57305","14","011","7","2025-10-03 22:20:28.167000000","Hospital Inpatient (Including Medicare Part A)"
"57305","14","012","7","2025-10-03 22:20:28.170000000","Hospital Inpatient (Medicare Part B only)"
"57305","14","013","7","2025-10-03 22:20:28.170000000","Hospital Outpatient"
"57305","14","085","7","2025-10-03 22:20:28.180000000","Critical Access Hospital"
"57305","14","073","7","2025-10-03 22:20:28.177000000","Clinic - Freestanding"
"57305","14","077","7","2025-10-03 22:20:28.177000000","Clinic - Federally Qualified Health Center (FQHC)"
"57305","14","071","7","2025-10-03 22:20:28.173000000","Clinic - Rural Health"
"57306","42","071","7","2025-10-30 13:39:54.417000000","Clinic - Rural Health"
"57306","42","077","7","2025-10-30 13:39:54.420000000","Clinic - Federally Qualified Health Center (FQHC)"
"57306","42","073","7","2025-10-30 13:39:54.420000000","Clinic - Freestanding"
"57306","42","085","7","2025-10-30 13:39:54.423000000","Critical Access Hospital"
"57306","42","013","7","2025-10-30 13:39:54.407000000","Hospital Outpatient"
"57306","42","021","7","2025-10-30 13:39:54.410000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57306","42","022","7","2025-10-30 13:39:54.410000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57306","42","023","7","2025-10-30 13:39:54.413000000","Skilled Nursing - Outpatient"
"57306","42","011","7","2025-10-30 13:39:54.403000000","Hospital Inpatient (Including Medicare Part A)"
"57306","42","012","7","2025-10-30 13:39:54.407000000","Hospital Inpatient (Medicare Part B only)"
"57307","37","012","7","2025-10-30 14:14:45.520000000","Hospital Inpatient (Medicare Part B only)"
"57307","37","023","7","2025-10-30 14:14:45.530000000","Skilled Nursing - Outpatient"
"57307","37","022","7","2025-10-30 14:14:45.527000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57307","37","021","7","2025-10-30 14:14:45.523000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57307","37","013","7","2025-10-30 14:14:45.520000000","Hospital Outpatient"
"57307","37","085","7","2025-10-30 14:14:45.533000000","Critical Access Hospital"
"57307","37","071","7","2025-10-30 14:14:45.530000000","Clinic - Rural Health"
"57326","40","999","7","2025-10-27 12:06:21.770000000","Not Applicable"
"57329","17","999","7","2025-09-22 13:15:45.293000000","Not Applicable"
"57330","15","999","7","2023-11-22 18:28:58.833000000","Not Applicable"
"57331","55","999","7","2026-01-13 15:48:56.293000000","Not Applicable"
"57332","54","999","7","2026-01-13 15:49:55.010000000","Not Applicable"
"57342","31","999","7","2025-10-27 12:06:20.167000000","Not Applicable"
"57361","46","999","7","2026-01-23 14:09:14.650000000","Not Applicable"
"57363","14","999","7","2026-01-12 13:44:32.987000000","Not Applicable"
"57372","17","999","7","2023-11-22 18:30:46.607000000","Not Applicable"
"57414","30","999","7","2025-09-26 13:59:14.293000000","Not Applicable"
"57423","16","0","7","2026-01-12 13:44:33.703000000","TBD"
"57432","12","022","7","2026-01-12 13:44:34.020000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57433","13","022","7","2026-01-22 06:07:29.847000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57434","35","022","7","2025-09-26 17:30:19.233000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57434","35","023","7","2025-09-26 17:30:19.240000000","Skilled Nursing - Outpatient"
"57434","35","028","7","2025-09-26 17:30:19.250000000","Skilled Nursing - Swing Beds"
"57434","35","013","7","2025-09-26 17:30:19.207000000","Hospital Outpatient"
"57434","35","021","7","2025-09-26 17:30:19.223000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57434","35","018","7","2025-09-26 17:30:19.217000000","Hospital - Swing Beds"
"57434","35","012","7","2025-09-26 17:30:19.193000000","Hospital Inpatient (Medicare Part B only)"
"57434","35","085","7","2025-09-26 17:30:19.277000000","Critical Access Hospital"
"57434","35","073","7","2025-09-26 17:30:19.260000000","Clinic - Freestanding"
"57434","35","077","7","2025-09-26 17:30:19.267000000","Clinic - Federally Qualified Health Center (FQHC)"
"57449","24","999","7","2025-09-26 17:31:39.930000000","Not Applicable"
"57450","14","999","7","2025-09-26 17:32:23.170000000","Not Applicable"
"57451","38","999","7","2024-01-19 13:06:50.077000000","Not Applicable"
"57477","12","085","7","2024-10-22 12:33:24.490000000","Critical Access Hospital"
"57477","12","073","7","2024-10-22 12:33:24.487000000","Clinic - Freestanding"
"57477","12","071","7","2024-10-22 12:33:24.487000000","Clinic - Rural Health"
"57477","12","011","7","2024-10-22 12:33:24.480000000","Hospital Inpatient (Including Medicare Part A)"
"57477","12","013","7","2024-10-22 12:33:24.483000000","Hospital Outpatient"
"57478","40","013","7","2025-09-16 18:52:15.010000000","Hospital Outpatient"
"57478","40","021","7","2025-09-16 18:52:15.013000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57478","40","023","7","2025-09-16 18:52:15.020000000","Skilled Nursing - Outpatient"
"57478","40","022","7","2025-09-16 18:52:15.017000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57478","40","012","7","2025-09-16 18:52:15.010000000","Hospital Inpatient (Medicare Part B only)"
"57478","40","071","7","2025-09-16 18:52:15.023000000","Clinic - Rural Health"
"57478","40","085","7","2025-09-16 18:52:15.027000000","Critical Access Hospital"
"57484","21","999","7","2024-10-22 11:57:12.123000000","Not Applicable"
"57487","9","999","7","2023-11-22 17:30:06.840000000","Not Applicable"
"57496","14","999","7","2024-05-10 11:50:09.990000000","Not Applicable"
"57497","15","999","7","2025-10-27 12:06:19.953000000","Not Applicable"
"57512","19","999","7","2025-09-04 19:01:26.410000000","Not Applicable"
"57520","43","999","7","2025-01-24 13:57:27.320000000","Not Applicable"
"57531","60","999","7","2025-11-26 13:36:14.740000000","Not Applicable"
"57540","15","999","7","2025-09-26 17:40:20.507000000","Not Applicable"
"57593","17","999","7","2025-09-18 19:39:59.437000000","Not Applicable"
"57594","22","999","7","2025-12-23 20:45:44.877000000","Not Applicable"
"57600","34","999","7","2025-09-26 14:00:00.657000000","Not Applicable"
"57607","15","999","7","2026-01-12 13:44:33.487000000","Not Applicable"
"57611","16","0","7","2025-09-09 16:37:28.700000000","TBD"
"57614","15","0","7","2025-09-09 16:38:35.673000000","TBD"
"57618","24","999","7","2025-01-24 13:58:14.873000000","Not Applicable"
"57621","17","999","7","2026-01-12 13:44:33.407000000","Not Applicable"
"57622","16","999","7","2026-01-22 06:07:30.037000000","Not Applicable"
"57633","8","999","7","2025-01-24 17:53:14.123000000","Not Applicable"
"57636","24","999","7","2025-09-26 14:08:29.283000000","Not Applicable"
"57637","20","999","7","2025-09-26 17:41:11.393000000","Not Applicable"
"57638","7","999","7","2024-01-19 13:57:49.493000000","Not Applicable"
"57643","20","012","7","2025-09-04 19:00:32.793000000","Hospital Inpatient (Medicare Part B only)"
"57643","20","022","7","2025-09-04 19:00:32.820000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57643","20","023","7","2025-09-04 19:00:32.827000000","Skilled Nursing - Outpatient"
"57643","20","013","7","2025-09-04 19:00:32.800000000","Hospital Outpatient"
"57643","20","014","7","2025-09-04 19:00:32.810000000","Hospital - Laboratory Services Provided to Non-patients"
"57643","20","085","7","2025-09-04 19:00:32.870000000","Critical Access Hospital"
"57643","20","071","7","2025-09-04 19:00:32.837000000","Clinic - Rural Health"
