"article_id","article_version","hcpc_modifier_code_id","hcpc_modifier_code_version","hcpc_modifier_group","last_updated","description"
"56903","15","52","14","1","2025-06-18 17:23:38","REDUCED SERVICES: UNDER CERTAIN CIRCUMSTANCES A SERVICE OR PROCEDURE IS PARTIALLY REDUCED OR ELIMINATED AT THE PHYSICIAN'S DISCRETION. UNDER THESE CIRCUMSTANCES THE SERVICE PROVIDED CAN BE IDENTIFIED BY ITS USUAL PROCEDURE NUMBER AND THE ADDITION OF THE MODIFIER -52, SIGNIFYING THAT THE SERVICE IS REDUCED. THIS PROVIDES A MEANS OF REPORTING REDUCED SERVICES WITHOUT DISTURBING THE IDENTIFICATION OF THE BASIC SERVICE. MODIFIER CODE 09952 MAY BE USED AS AN ALTERNATIVE TO MODIFIER -52. NOTE: FOR HOSPITAL OUTPATIENT REPORTING OF A PREVIOUSLY SCHEDULED PROCEDURE/SERVICE THAT IS PARTIALLY REDUCED OR CANCELLED AS A RESULT OF EXTENUATING CIRCUMSTANCES OR THOSE THAT THREATEN THE WELL-BEING OF THE PATIENT PRIOR TO OR AFTER ADMINISTRATION OF ANESTHESIA, SEE MODIFIERS -73 AND -74 (SEE MODIFIERS APPROVED FOR ASC HOSPITAL OUTPATIENT USE)."
"56908","19","50","15","1","2025-12-24 17:44:44","BILATERAL PROCEDURE: UNLESS OTHERWISE IDENTIFIED IN THE LISTINGS, BILATERAL PROCEDURES THAT ARE PERFORMED AT THE SAME OPERATIVE SESSION SHOULD BE IDENTIFIED BY ADDING THE MODIFIER -50 TO THE APPROPRIATE FIVE DIGIT CODE OR BY USE OF THE SEPARATE FIVE DIGIT MODIFIER CODE 09950"
"56908","19","52","15","1","2025-12-24 17:44:44","REDUCED SERVICES: UNDER CERTAIN CIRCUMSTANCES A SERVICE OR PROCEDURE IS PARTIALLY REDUCED OR ELIMINATED AT THE PHYSICIAN'S DISCRETION. UNDER THESE CIRCUMSTANCES THE SERVICE PROVIDED CAN BE IDENTIFIED BY ITS USUAL PROCEDURE NUMBER AND THE ADDITION OF THE MODIFIER -52, SIGNIFYING THAT THE SERVICE IS REDUCED. THIS PROVIDES A MEANS OF REPORTING REDUCED SERVICES WITHOUT DISTURBING THE IDENTIFICATION OF THE BASIC SERVICE. MODIFIER CODE 09952 MAY BE USED AS AN ALTERNATIVE TO MODIFIER -52. NOTE: FOR HOSPITAL OUTPATIENT REPORTING OF A PREVIOUSLY SCHEDULED PROCEDURE/SERVICE THAT IS PARTIALLY REDUCED OR CANCELLED AS A RESULT OF EXTENUATING CIRCUMSTANCES OR THOSE THAT THREATEN THE WELL-BEING OF THE PATIENT PRIOR TO OR AFTER ADMINISTRATION OF ANESTHESIA, SEE MODIFIERS -73 AND -74 (SEE MODIFIERS APPROVED FOR ASC HOSPITAL OUTPATIENT USE)."
"56908","19","GY","15","1","2025-12-24 17:44:44","ITEM OR SERVICE STATUTORILY EXCLUDED, DOES NOT MEET THE DEFINITION OF ANY MEDICARE BENEFIT OR, FOR NON-MEDICARE INSURERS, IS NOT A CONTRACT BENEFIT"
"56908","19","LT","15","1","2025-12-24 17:44:44","LEFT SIDE (USED TO IDENTIFY PROCEDURES PERFORMED ON THE LEFT SIDE OF THE BODY)"
"56908","19","RT","15","1","2025-12-24 17:44:44","RIGHT SIDE (USED TO IDENTIFY PROCEDURES PERFORMED ON THE RIGHT SIDE OF THE BODY)"
"56914","19","50","15","1","2026-01-22 19:51:09","BILATERAL PROCEDURE: UNLESS OTHERWISE IDENTIFIED IN THE LISTINGS, BILATERAL PROCEDURES THAT ARE PERFORMED AT THE SAME OPERATIVE SESSION SHOULD BE IDENTIFIED BY ADDING THE MODIFIER -50 TO THE APPROPRIATE FIVE DIGIT CODE OR BY USE OF THE SEPARATE FIVE DIGIT MODIFIER CODE 09950"
"56914","19","79","15","1","2026-01-22 19:51:09","UNRELATED PROCEDURE OR SERVICE BY THE SAME PHYSICIAN DURING THE POSTOPERATIVE PERIOD: THE PHYSICIAN MAY NEED TO INDICATE THAT THE PERFORMANCE OF A PROCEDURE OR SERVICE DURING THE POSTOPERATIVE PERIOD WAS UNRELATED TO THE ORIGINAL PROCEDURE. THIS CIRCUMSTANCE MAY BE REPORTED BY USING THE MODIFIER -79 OR BY USING THE SEPARATE FIVE DIGIT MODIFIER 09979. (FOR REPEAT PROCEDURES ON THE SAME DAY, SEE -76)."
"56914","19","LT","15","1","2026-01-22 19:51:09","LEFT SIDE (USED TO IDENTIFY PROCEDURES PERFORMED ON THE LEFT SIDE OF THE BODY)"
"56914","19","RT","15","1","2026-01-22 19:51:09","RIGHT SIDE (USED TO IDENTIFY PROCEDURES PERFORMED ON THE RIGHT SIDE OF THE BODY)"
"56929","15","KX","12","2","2023-09-14 20:07:55","REQUIREMENTS SPECIFIED IN THE MEDICAL POLICY HAVE BEEN MET"
"56933","9","GX","9","1","2022-10-10 12:44:24","NOTICE OF LIABILITY ISSUED, VOLUNTARY UNDER PAYER POLICY"
"56933","9","GY","9","1","2022-10-10 12:44:24","ITEM OR SERVICE STATUTORILY EXCLUDED, DOES NOT MEET THE DEFINITION OF ANY MEDICARE BENEFIT OR, FOR NON-MEDICARE INSURERS, IS NOT A CONTRACT BENEFIT"
"56940","11","GX","13","1","2025-02-06 19:27:32","NOTICE OF LIABILITY ISSUED, VOLUNTARY UNDER PAYER POLICY"
"56940","11","GY","13","1","2025-02-06 19:27:32","ITEM OR SERVICE STATUTORILY EXCLUDED, DOES NOT MEET THE DEFINITION OF ANY MEDICARE BENEFIT OR, FOR NON-MEDICARE INSURERS, IS NOT A CONTRACT BENEFIT"
"57092","24","52","14","1","2025-10-09 13:05:38","REDUCED SERVICES: UNDER CERTAIN CIRCUMSTANCES A SERVICE OR PROCEDURE IS PARTIALLY REDUCED OR ELIMINATED AT THE PHYSICIAN'S DISCRETION. UNDER THESE CIRCUMSTANCES THE SERVICE PROVIDED CAN BE IDENTIFIED BY ITS USUAL PROCEDURE NUMBER AND THE ADDITION OF THE MODIFIER -52, SIGNIFYING THAT THE SERVICE IS REDUCED. THIS PROVIDES A MEANS OF REPORTING REDUCED SERVICES WITHOUT DISTURBING THE IDENTIFICATION OF THE BASIC SERVICE. MODIFIER CODE 09952 MAY BE USED AS AN ALTERNATIVE TO MODIFIER -52. NOTE: FOR HOSPITAL OUTPATIENT REPORTING OF A PREVIOUSLY SCHEDULED PROCEDURE/SERVICE THAT IS PARTIALLY REDUCED OR CANCELLED AS A RESULT OF EXTENUATING CIRCUMSTANCES OR THOSE THAT THREATEN THE WELL-BEING OF THE PATIENT PRIOR TO OR AFTER ADMINISTRATION OF ANESTHESIA, SEE MODIFIERS -73 AND -74 (SEE MODIFIERS APPROVED FOR ASC HOSPITAL OUTPATIENT USE)."
"57100","46","77","15","1","2026-01-22 14:55:35","REPEAT PROCEDURE BY ANOTHER PHYSICIAN: THE PHYSICIAN MAY NEED TO INDICATE THAT A BASIC PROCEDURE OR SERVICE PERFORMED BY ANOTHER PHYSICIAN HAD TO BE REPEATED. THIS SITUATION MAY BE REPORTED BY ADDING MODIFIER -77 TO THE REPEATED PROCEDURE/SERVICE OR THE SEPARATE FIVE DIGIT MODIFIER CODE 09977 MAY BE USED."
"57125","22","50","12","1","2024-10-18 13:43:39","BILATERAL PROCEDURE: UNLESS OTHERWISE IDENTIFIED IN THE LISTINGS, BILATERAL PROCEDURES THAT ARE PERFORMED AT THE SAME OPERATIVE SESSION SHOULD BE IDENTIFIED BY ADDING THE MODIFIER -50 TO THE APPROPRIATE FIVE DIGIT CODE OR BY USE OF THE SEPARATE FIVE DIGIT MODIFIER CODE 09950"
"57141","42","77","15","1","2025-12-17 17:42:09","REPEAT PROCEDURE BY ANOTHER PHYSICIAN: THE PHYSICIAN MAY NEED TO INDICATE THAT A BASIC PROCEDURE OR SERVICE PERFORMED BY ANOTHER PHYSICIAN HAD TO BE REPEATED. THIS SITUATION MAY BE REPORTED BY ADDING MODIFIER -77 TO THE REPEATED PROCEDURE/SERVICE OR THE SEPARATE FIVE DIGIT MODIFIER CODE 09977 MAY BE USED."
"57237","11","GX","12","1","2025-10-06 18:48:48.717000000","NOTICE OF LIABILITY ISSUED, VOLUNTARY UNDER PAYER POLICY"
"57237","11","GY","12","1","2025-10-06 18:48:48.717000000","ITEM OR SERVICE STATUTORILY EXCLUDED, DOES NOT MEET THE DEFINITION OF ANY MEDICARE BENEFIT OR, FOR NON-MEDICARE INSURERS, IS NOT A CONTRACT BENEFIT"
"57331","55","77","15","1","2026-01-13 15:48:58","REPEAT PROCEDURE BY ANOTHER PHYSICIAN: THE PHYSICIAN MAY NEED TO INDICATE THAT A BASIC PROCEDURE OR SERVICE PERFORMED BY ANOTHER PHYSICIAN HAD TO BE REPEATED. THIS SITUATION MAY BE REPORTED BY ADDING MODIFIER -77 TO THE REPEATED PROCEDURE/SERVICE OR THE SEPARATE FIVE DIGIT MODIFIER CODE 09977 MAY BE USED."
"57332","54","77","15","1","2026-01-13 15:49:55","REPEAT PROCEDURE BY ANOTHER PHYSICIAN: THE PHYSICIAN MAY NEED TO INDICATE THAT A BASIC PROCEDURE OR SERVICE PERFORMED BY ANOTHER PHYSICIAN HAD TO BE REPEATED. THIS SITUATION MAY BE REPORTED BY ADDING MODIFIER -77 TO THE REPEATED PROCEDURE/SERVICE OR THE SEPARATE FIVE DIGIT MODIFIER CODE 09977 MAY BE USED."
"57356","14","KX","12","2","2025-10-14 13:00:34.387000000","REQUIREMENTS SPECIFIED IN THE MEDICAL POLICY HAVE BEEN MET"
"57474","33","25","14","1","2025-09-17 17:39:35","SIGNIFICANT, SEPARATELY IDENTIFIABLE EVALUATION AND MANAGEMENT SERVICE BY THE SAME PHYSICIAN ON THE SAME DAY OF THE PROCEDURE OR OTHER SERVICE: THE PHYSICIAN MAY NEED TO INDICATE THAT ON THE DAY A PROCEDURE OR SERVICE IDENTIFIED BY A CPTCODE WAS PERFORMED, THE PATIENT'S CONDITION REQUIRED A SIGNIFICANT, SEPARATELY IDENTIFIABLE E/M SERVICE ABOVE AND BEYOND THE OTHER SERVICE PROVIDED OR BEYOND THE USUAL PREOPERATIVE AND POSTOPERATIVE CARE ASSOCIATED WITH THE PROCEDURE THAT WAS PERFORMED. THE E/M SERVICE MAY BE PROMPTED BY THE SYMPTOM OR CONDITION FOR WHICH THE PROCEDURE AND/OR SERVICE WAS PROVIDED. AS SUCH, DIFFERENT DIAGNOSES ARE NOT REQUIRED FOR REPORTING OF THE E/M SERVICES ON THE SAME DATE. THIS CIRCUMSTANCE MAY BE REPORTED BY ADDING THE MODIFIER -25 TO THE APPROPRIATE LEVEL OF E/M SERVICE, OR THE SEPARATE FIVE DIGIT MODIFIER 09925 MAY BE USED. NOTE: THIS MODIFIER IS NOT USED TO REPORT AN E/M SERVICE THAT RESULTED IN A DECISION TO PERFORM SURGERY. SEE MODIFIER -57."
"57474","33","JW","14","1","2025-09-17 17:39:35","DRUG AMOUNT DISCARDED/NOT ADMINISTERED TO ANY PATIENT"
"57474","33","JZ","14","1","2025-09-17 17:39:35","ZERO DRUG AMOUNT DISCARDED/NOT ADMINISTERED TO ANY PATIENT"
"57477","12","59","12","1","2024-10-22 12:33:24","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"57478","40","25","14","1","2025-09-16 18:52:15","SIGNIFICANT, SEPARATELY IDENTIFIABLE EVALUATION AND MANAGEMENT SERVICE BY THE SAME PHYSICIAN ON THE SAME DAY OF THE PROCEDURE OR OTHER SERVICE: THE PHYSICIAN MAY NEED TO INDICATE THAT ON THE DAY A PROCEDURE OR SERVICE IDENTIFIED BY A CPTCODE WAS PERFORMED, THE PATIENT'S CONDITION REQUIRED A SIGNIFICANT, SEPARATELY IDENTIFIABLE E/M SERVICE ABOVE AND BEYOND THE OTHER SERVICE PROVIDED OR BEYOND THE USUAL PREOPERATIVE AND POSTOPERATIVE CARE ASSOCIATED WITH THE PROCEDURE THAT WAS PERFORMED. THE E/M SERVICE MAY BE PROMPTED BY THE SYMPTOM OR CONDITION FOR WHICH THE PROCEDURE AND/OR SERVICE WAS PROVIDED. AS SUCH, DIFFERENT DIAGNOSES ARE NOT REQUIRED FOR REPORTING OF THE E/M SERVICES ON THE SAME DATE. THIS CIRCUMSTANCE MAY BE REPORTED BY ADDING THE MODIFIER -25 TO THE APPROPRIATE LEVEL OF E/M SERVICE, OR THE SEPARATE FIVE DIGIT MODIFIER 09925 MAY BE USED. NOTE: THIS MODIFIER IS NOT USED TO REPORT AN E/M SERVICE THAT RESULTED IN A DECISION TO PERFORM SURGERY. SEE MODIFIER -57."
"57482","23","25","15","1","2026-01-22 19:45:17","SIGNIFICANT, SEPARATELY IDENTIFIABLE EVALUATION AND MANAGEMENT SERVICE BY THE SAME PHYSICIAN ON THE SAME DAY OF THE PROCEDURE OR OTHER SERVICE: THE PHYSICIAN MAY NEED TO INDICATE THAT ON THE DAY A PROCEDURE OR SERVICE IDENTIFIED BY A CPTCODE WAS PERFORMED, THE PATIENT'S CONDITION REQUIRED A SIGNIFICANT, SEPARATELY IDENTIFIABLE E/M SERVICE ABOVE AND BEYOND THE OTHER SERVICE PROVIDED OR BEYOND THE USUAL PREOPERATIVE AND POSTOPERATIVE CARE ASSOCIATED WITH THE PROCEDURE THAT WAS PERFORMED. THE E/M SERVICE MAY BE PROMPTED BY THE SYMPTOM OR CONDITION FOR WHICH THE PROCEDURE AND/OR SERVICE WAS PROVIDED. AS SUCH, DIFFERENT DIAGNOSES ARE NOT REQUIRED FOR REPORTING OF THE E/M SERVICES ON THE SAME DATE. THIS CIRCUMSTANCE MAY BE REPORTED BY ADDING THE MODIFIER -25 TO THE APPROPRIATE LEVEL OF E/M SERVICE, OR THE SEPARATE FIVE DIGIT MODIFIER 09925 MAY BE USED. NOTE: THIS MODIFIER IS NOT USED TO REPORT AN E/M SERVICE THAT RESULTED IN A DECISION TO PERFORM SURGERY. SEE MODIFIER -57."
"57482","23","57","15","1","2026-01-22 19:45:17","DECISION FOR SURGERY: AN EVALUATION AND MANAGEMENT SERVICE THAT RESULTED IN THE INITIAL DECISION TO PERFORM THE SURGERY, MAY BE IDENTIFIED BY ADDING THE MODIFIER -57 TO THE APPROPRIATE LEVEL OF E/M SERVICE, OR THE SEPARATE FIVE DIGIT MODIFIER 09957 MAY BE USED."
"57482","23","GY","15","1","2026-01-22 19:45:17","ITEM OR SERVICE STATUTORILY EXCLUDED, DOES NOT MEET THE DEFINITION OF ANY MEDICARE BENEFIT OR, FOR NON-MEDICARE INSURERS, IS NOT A CONTRACT BENEFIT"
"57483","28","26","14","1","2025-09-18 17:17:08","PROFESSIONAL COMPONENT: CERTAIN PROCEDURES ARE A COMBINATION OF A PHYSICIAN COMPONENT AND A TECHNICAL COMPONENT. WHEN THE PHYSICIAN COMPONENT IS REPORTED SEPARATELY, THE SERVICE MAY BE IDENTIFIED BY ADDING THE MODIFIER -26 TO THE USUAL PROCEDURE NUMBER OR THE SERVICE MAY BE REPORTED BY USE OF THE FIVE DIGIT MODIFIER CODE 09926."
"57483","28","TC","14","1","2025-09-18 17:17:08","TECHNICAL COMPONENT; UNDER CERTAIN CIRCUMSTANCES, A CHARGE MAY BE MADE FOR THE TECHNICAL COMPONENT ALONE; UNDER THOSE CIRCUMSTANCES THE TECHNICAL COMPONENT CHARGE IS IDENTIFIED BY ADDING MODIFIER 'TC' TO THE USUAL PROCEDURE NUMBER; TECHNICAL COMPONENT CHARGES ARE INSTITUTIONAL CHARGES AND NOT BILLED SEPARATELY BY PHYSICIANS; HOWEVER, PORTABLE X-RAY SUPPLIERS ONLY BILL FOR TECHNICAL COMPONENT AND SHOULD UTILIZE MODIFIER TC; THE CHARGE DATA FROM PORTABLE X-RAY SUPPLIERS WILL THEN BE USED TO BUILD CUSTOMARY AND PREVAILING PROFILES"
"57503","17","59","7","1","2022-03-24 15:26:39","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"57516","11","GX","14","1","2025-09-19 18:49:51","NOTICE OF LIABILITY ISSUED, VOLUNTARY UNDER PAYER POLICY"
"57516","11","GY","14","1","2025-09-19 18:49:51","ITEM OR SERVICE STATUTORILY EXCLUDED, DOES NOT MEET THE DEFINITION OF ANY MEDICARE BENEFIT OR, FOR NON-MEDICARE INSURERS, IS NOT A CONTRACT BENEFIT"
"57517","12","GX","14","1","2025-09-19 18:51:28","NOTICE OF LIABILITY ISSUED, VOLUNTARY UNDER PAYER POLICY"
"57517","12","GY","14","1","2025-09-19 18:51:28","ITEM OR SERVICE STATUTORILY EXCLUDED, DOES NOT MEET THE DEFINITION OF ANY MEDICARE BENEFIT OR, FOR NON-MEDICARE INSURERS, IS NOT A CONTRACT BENEFIT"
"57558","11","KX","11","2","2023-03-22 14:33:54","REQUIREMENTS SPECIFIED IN THE MEDICAL POLICY HAVE BEEN MET"
"57588","11","GX","14","1","2025-10-22 17:47:44","NOTICE OF LIABILITY ISSUED, VOLUNTARY UNDER PAYER POLICY"
"57588","11","GY","14","1","2025-10-22 17:47:44","ITEM OR SERVICE STATUTORILY EXCLUDED, DOES NOT MEET THE DEFINITION OF ANY MEDICARE BENEFIT OR, FOR NON-MEDICARE INSURERS, IS NOT A CONTRACT BENEFIT"
"57630","11","59","12","1","2024-07-24 17:29:22","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"57630","11","XS","12","1","2024-07-24 17:29:22","SEPARATE STRUCTURE, A SERVICE THAT IS DISTINCT BECAUSE IT WAS PERFORMED ON A SEPARATE ORGAN/STRUCTURE"
"57666","36","F1","15","1","2026-01-23 14:12:38","LEFT HAND, SECOND DIGIT"
"57666","36","F2","15","1","2026-01-23 14:12:38","LEFT HAND, THIRD DIGIT"
"57666","36","F3","15","1","2026-01-23 14:12:38","LEFT HAND, FOURTH DIGIT"
"57666","36","F4","15","1","2026-01-23 14:12:38","LEFT HAND, FIFTH DIGIT"
"57666","36","F5","15","1","2026-01-23 14:12:38","RIGHT HAND, THUMB"
"57666","36","F6","15","1","2026-01-23 14:12:38","RIGHT HAND, SECOND DIGIT"
"57666","36","F7","15","1","2026-01-23 14:12:38","RIGHT HAND, THIRD DIGIT"
"57666","36","F8","15","1","2026-01-23 14:12:38","RIGHT HAND, FOURTH DIGIT"
"57666","36","F9","15","1","2026-01-23 14:12:38","RIGHT HAND, FIFTH DIGIT"
"57666","36","FA","15","1","2026-01-23 14:12:38","LEFT HAND, THUMB"
"57666","36","T1","15","1","2026-01-23 14:12:38","LEFT FOOT, SECOND DIGIT"
"57666","36","T2","15","1","2026-01-23 14:12:38","LEFT FOOT, THIRD DIGIT"
"57666","36","T3","15","1","2026-01-23 14:12:38","LEFT FOOT, FOURTH DIGIT"
"57666","36","T4","15","1","2026-01-23 14:12:38","LEFT FOOT, FIFTH DIGIT"
"57666","36","T5","15","1","2026-01-23 14:12:38","RIGHT FOOT, GREAT TOE"
"57666","36","T6","15","1","2026-01-23 14:12:38","RIGHT FOOT, SECOND DIGIT"
"57666","36","T7","15","1","2026-01-23 14:12:38","RIGHT FOOT, THIRD DIGIT"
"57666","36","T8","15","1","2026-01-23 14:12:38","RIGHT FOOT, FOURTH DIGIT"
"57666","36","T9","15","1","2026-01-23 14:12:38","RIGHT FOOT, FIFTH DIGIT"
"57666","36","TA","15","1","2026-01-23 14:12:38","LEFT FOOT, GREAT TOE"
"57715","55","JW","14","1","2025-12-05 14:36:30","DRUG AMOUNT DISCARDED/NOT ADMINISTERED TO ANY PATIENT"
"57715","55","JZ","14","1","2025-12-05 14:36:30","ZERO DRUG AMOUNT DISCARDED/NOT ADMINISTERED TO ANY PATIENT"
"57759","35","Q7","14","1","2025-09-17 20:26:53","ONE CLASS A FINDING"
"57759","35","Q8","14","1","2025-09-17 20:26:53","TWO CLASS B FINDINGS"
"57759","35","Q9","14","1","2025-09-17 20:26:53","ONE CLASS B AND TWO CLASS C FINDINGS"
"57767","12","59","12","1","2024-03-01 14:34:11","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"57767","12","XE","12","1","2024-03-01 14:34:11","SEPARATE ENCOUNTER, A SERVICE THAT IS DISTINCT BECAUSE IT OCCURRED DURING A SEPARATE ENCOUNTER"
"57767","12","XP","12","1","2024-03-01 14:34:11","SEPARATE PRACTITIONER, A SERVICE THAT IS DISTINCT BECAUSE IT WAS PERFORMED BY A DIFFERENT PRACTITIONER"
"57767","12","XS","12","1","2024-03-01 14:34:11","SEPARATE STRUCTURE, A SERVICE THAT IS DISTINCT BECAUSE IT WAS PERFORMED ON A SEPARATE ORGAN/STRUCTURE"
"57767","12","XU","12","1","2024-03-01 14:34:11","UNUSUAL NON-OVERLAPPING SERVICE, THE USE OF A SERVICE THAT IS DISTINCT BECAUSE IT DOES NOT OVERLAP USUAL COMPONENTS OF THE MAIN SERVICE"
"57787","45","50","12","1","2024-09-13 13:22:19","BILATERAL PROCEDURE: UNLESS OTHERWISE IDENTIFIED IN THE LISTINGS, BILATERAL PROCEDURES THAT ARE PERFORMED AT THE SAME OPERATIVE SESSION SHOULD BE IDENTIFIED BY ADDING THE MODIFIER -50 TO THE APPROPRIATE FIVE DIGIT CODE OR BY USE OF THE SEPARATE FIVE DIGIT MODIFIER CODE 09950"
"57787","45","KX","12","1","2024-09-13 13:22:19","REQUIREMENTS SPECIFIED IN THE MEDICAL POLICY HAVE BEEN MET"
"57787","45","LT","12","1","2024-09-13 13:22:19","LEFT SIDE (USED TO IDENTIFY PROCEDURES PERFORMED ON THE LEFT SIDE OF THE BODY)"
"57787","45","RT","12","1","2024-09-13 13:22:19","RIGHT SIDE (USED TO IDENTIFY PROCEDURES PERFORMED ON THE RIGHT SIDE OF THE BODY)"
"57826","33","50","13","1","2024-12-19 12:38:02","BILATERAL PROCEDURE: UNLESS OTHERWISE IDENTIFIED IN THE LISTINGS, BILATERAL PROCEDURES THAT ARE PERFORMED AT THE SAME OPERATIVE SESSION SHOULD BE IDENTIFIED BY ADDING THE MODIFIER -50 TO THE APPROPRIATE FIVE DIGIT CODE OR BY USE OF THE SEPARATE FIVE DIGIT MODIFIER CODE 09950"
"57826","33","KX","13","1","2024-12-19 12:38:02","REQUIREMENTS SPECIFIED IN THE MEDICAL POLICY HAVE BEEN MET"
"57826","33","LT","13","1","2024-12-19 12:38:02","LEFT SIDE (USED TO IDENTIFY PROCEDURES PERFORMED ON THE LEFT SIDE OF THE BODY)"
"57826","33","RT","13","1","2024-12-19 12:38:02","RIGHT SIDE (USED TO IDENTIFY PROCEDURES PERFORMED ON THE RIGHT SIDE OF THE BODY)"
