"lcd_id","lcd_version","hcpc_code_id","hcpc_code_version","hcpc_code_group","range","last_updated","long_description","short_description"
"33790","20","L0640","75","1","N","2020-02-28 19:37:39","LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, RIGID SHELL(S)/PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, ANTERIOR EXTENDS FROM SYMPHYSIS PUBIS TO XYPHOID, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, OVERALL STRENGTH IS PROVIDED BY OVERLAPPING RIGID MATERIAL AND STABILIZING CLOSURES, INCLUDES STRAPS, CLOSURES, MAY INCLUDE SOFT INTERFACE, PENDULOUS ABDOMEN DESIGN, CUSTOM FABRICATED","Lso s/c shell/panel custom"
"33790","20","L0641","75","1","N","2020-02-28 19:37:39","LUMBAR ORTHOSIS, SAGITTAL CONTROL, WITH RIGID POSTERIOR PANEL(S), POSTERIOR EXTENDS FROM L-1 TO BELOW L-5 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF","Lo rig pos pnl l1-l5 pre ots"
"33790","20","L0642","75","1","N","2020-02-28 19:37:39","LUMBAR ORTHOSIS, SAGITTAL CONTROL, WITH RIGID ANTERIOR AND POSTERIOR PANELS, POSTERIOR EXTENDS FROM L-1 TO BELOW L-5 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF","Lo sag ri an/pos pnl pre ots"
"33790","20","L0643","75","1","N","2020-02-28 19:37:39","LUMBAR-SACRAL ORTHOSIS, SAGITTAL CONTROL, WITH RIGID POSTERIOR PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF","Lso sag ctr rigi pos pre ots"
"33790","20","L0648","75","1","N","2020-02-28 19:37:39","LUMBAR-SACRAL ORTHOSIS, SAGITTAL CONTROL, WITH RIGID ANTERIOR AND POSTERIOR PANELS, POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF","Lso sag r an/pos pnl pre ots"
"33790","20","L0649","75","1","N","2020-02-28 19:37:39","LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, WITH RIGID POSTERIOR FRAME/PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, LATERAL STRENGTH PROVIDED BY RIGID LATERAL FRAME/PANELS, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF","Lso sc r pos/lat pnl pre ots"
"33790","20","L0650","75","1","N","2020-02-28 19:37:39","LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, WITH RIGID ANTERIOR AND POSTERIOR FRAME/PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, LATERAL STRENGTH PROVIDED BY RIGID LATERAL FRAME/PANEL(S), PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF","Lso sc r ant/pos pnl pre ots"
"33790","20","L0651","75","1","N","2020-02-28 19:37:39","LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, RIGID SHELL(S)/PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, ANTERIOR EXTENDS FROM SYMPHYSIS PUBIS TO XYPHOID, PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON THE INTERVERTEBRAL DISCS, OVERALL STRENGTH IS PROVIDED BY OVERLAPPING RIGID MATERIAL AND STABILIZING CLOSURES, INCLUDES STRAPS, CLOSURES, MAY INCLUDE SOFT INTERFACE, PENDULOUS ABDOMEN DESIGN, PREFABRICATED, OFF-THE-SHELF","Lso sag-co shell pnl pre ots"
"33790","20","L0980","75","1","N","2020-02-28 19:37:39","PERONEAL STRAPS, PREFABRICATED, OFF-THE-SHELF, PAIR","Peroneal straps pair pre ots"
"33790","20","L0982","75","1","N","2020-02-28 19:37:39","STOCKING SUPPORTER GRIPS, PREFABRICATED, OFF-THE-SHELF, SET OF FOUR (4)","Stocking sup grips 4 pre ots"
"33790","20","L0984","75","1","N","2020-02-28 19:37:39","PROTECTIVE BODY SOCK, PREFABRICATED, OFF-THE-SHELF, EACH","Protect body sock ea pre ots"
"33790","20","L4002","75","1","N","2020-02-28 19:37:39","REPLACEMENT STRAP, ANY ORTHOSIS, INCLUDES ALL COMPONENTS, ANY LENGTH, ANY TYPE","Replace strap, any orthosis"
"33791","15","A4636","75","1","N","2020-02-14 19:36:03","REPLACEMENT, HANDGRIP, CANE, CRUTCH, OR WALKER, EACH","Handgrip for cane etc"
"33791","15","A4637","75","1","N","2020-02-14 19:36:03","REPLACEMENT, TIP, CANE, CRUTCH, WALKER, EACH.","Repl tip cane/crutch/walker"
"33791","15","A9270","75","1","N","2020-02-14 19:36:03","NON-COVERED ITEM OR SERVICE","Non-covered item or service"
"33791","15","A9900","75","1","N","2020-02-14 19:36:03","MISCELLANEOUS DME SUPPLY, ACCESSORY, AND/OR SERVICE COMPONENT OF ANOTHER HCPCS CODE","Supply/accessory/service"
"33791","15","E0130","75","1","N","2020-02-14 19:36:03","WALKER, RIGID (PICKUP), ADJUSTABLE OR FIXED HEIGHT","Walker rigid adjust/fixed ht"
"33791","15","E0135","75","1","N","2020-02-14 19:36:03","WALKER, FOLDING (PICKUP), ADJUSTABLE OR FIXED HEIGHT","Walker folding adjust/fixed"
"33791","15","E0140","75","1","N","2020-02-14 19:36:03","WALKER, WITH TRUNK SUPPORT, ADJUSTABLE OR FIXED HEIGHT, ANY TYPE","Walker w trunk support"
"33791","15","E0141","75","1","N","2020-02-14 19:36:03","WALKER, RIGID, WHEELED, ADJUSTABLE OR FIXED HEIGHT","Rigid wheeled walker adj/fix"
"33791","15","E0143","75","1","N","2020-02-14 19:36:03","WALKER, FOLDING, WHEELED, ADJUSTABLE OR FIXED HEIGHT","Walker folding wheeled w/o s"
"33791","15","E0144","75","1","N","2020-02-14 19:36:03","WALKER, ENCLOSED, FOUR SIDED FRAMED, RIGID OR FOLDING, WHEELED WITH POSTERIOR SEAT","Enclosed walker w rear seat"
"33791","15","E0147","75","1","N","2020-02-14 19:36:03","WALKER, HEAVY DUTY, MULTIPLE BRAKING SYSTEM, VARIABLE WHEEL RESISTANCE","Walker variable wheel resist"
"33791","15","E0148","75","1","N","2020-02-14 19:36:03","WALKER, HEAVY DUTY, WITHOUT WHEELS, RIGID OR FOLDING, ANY TYPE, EACH","Heavyduty walker no wheels"
"33791","15","E0149","75","1","N","2020-02-14 19:36:03","WALKER, HEAVY DUTY, WHEELED, RIGID OR FOLDING, ANY TYPE","Heavy duty wheeled walker"
"33791","15","E0154","75","1","N","2020-02-14 19:36:03","PLATFORM ATTACHMENT, WALKER, EACH","Walker platform attachment"
"33791","15","E0155","75","1","N","2020-02-14 19:36:03","WHEEL ATTACHMENT, RIGID PICK-UP WALKER, PER PAIR","Walker wheel attachment,pair"
"33791","15","E0156","75","1","N","2020-02-14 19:36:03","SEAT ATTACHMENT, WALKER","Walker seat attachment"
"33791","15","E0157","75","1","N","2020-02-14 19:36:03","CRUTCH ATTACHMENT, WALKER, EACH","Walker crutch attachment"
"33791","15","E0158","75","1","N","2020-02-14 19:36:03","LEG EXTENSIONS FOR WALKER, PER SET OF FOUR (4)","Walker leg extenders set of4"
"33791","15","E0159","75","1","N","2020-02-14 19:36:03","BRAKE ATTACHMENT FOR WHEELED WALKER, REPLACEMENT, EACH","Brake for wheeled walker"
"33791","15","E1399","75","1","N","2020-02-14 19:36:03","DURABLE MEDICAL EQUIPMENT, MISCELLANEOUS","Durable medical equipment mi"
"33792","43","A9270","99","9","N","2025-10-23 16:58:11","NON-COVERED ITEM OR SERVICE","Non-covered item or service"
"33792","43","A9900","99","9","N","2025-10-23 16:58:11","MISCELLANEOUS DME SUPPLY, ACCESSORY, AND/OR SERVICE COMPONENT OF ANOTHER HCPCS CODE","Supply/accessory/service"
"33792","43","E0705","99","9","N","2025-10-23 16:58:11","TRANSFER DEVICE, ANY TYPE, EACH","Transfer device"
"33792","43","E0950","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, TRAY, EACH","Tray"
"33792","43","E0951","99","2","N","2025-10-23 16:58:10","HEEL LOOP/HOLDER, ANY TYPE, WITH OR WITHOUT ANKLE STRAP, EACH","Loop heel"
"33792","43","E0952","99","2","N","2025-10-23 16:58:10","TOE LOOP/HOLDER, ANY TYPE, EACH","Toe loop/holder, each"
"33792","43","E0954","99","2","N","2025-10-23 16:58:10","WHEELCHAIR ACCESSORY, FOOT BOX, ANY TYPE, INCLUDES ATTACHMENT AND MOUNTING HARDWARE, EACH FOOT","Foot box, any type each foot"
"33792","43","E0958","99","9","N","2025-10-23 16:58:11","MANUAL WHEELCHAIR ACCESSORY, ONE-ARM DRIVE ATTACHMENT, EACH","Whlchr att- conv 1 arm drive"
"33792","43","E0959","99","9","N","2025-10-23 16:58:11","MANUAL WHEELCHAIR ACCESSORY, ADAPTER FOR AMPUTEE, EACH","Amputee adapter"
"33792","43","E0961","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, WHEEL LOCK BRAKE EXTENSION (HANDLE), EACH","Wheelchair brake extension"
"33792","43","E0967","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, HAND RIM WITH PROJECTIONS, ANY TYPE, REPLACEMENT ONLY, EACH","Man wc rim/projection rep ea"
"33792","43","E0971","99","9","N","2025-10-23 16:58:11","MANUAL WHEELCHAIR ACCESSORY, ANTI-TIPPING DEVICE, EACH","Wheelchair anti-tipping devi"
"33792","43","E0973","99","1","N","2025-10-23 16:58:10","WHEELCHAIR ACCESSORY, ADJUSTABLE HEIGHT, DETACHABLE ARMREST, COMPLETE ASSEMBLY, EACH","W/ch access det adj armrest"
"33792","43","E0974","99","9","N","2025-10-23 16:58:11","MANUAL WHEELCHAIR ACCESSORY, ANTI-ROLLBACK DEVICE, EACH","W/ch access anti-rollback"
"33792","43","E0978","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, POSITIONING BELT/SAFETY BELT/PELVIC STRAP, EACH","W/c acc,saf belt pelv strap"
"33792","43","E0981","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, SEAT UPHOLSTERY, REPLACEMENT ONLY, EACH","Seat upholstery, replacement"
"33792","43","E0982","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, BACK UPHOLSTERY, REPLACEMENT ONLY, EACH","Back upholstery, replacement"
"33792","43","E0985","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, SEAT LIFT MECHANISM","W/c seat lift mechanism"
"33792","43","E0988","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, LEVER-ACTIVATED, WHEEL DRIVE, PAIR","Lever-activated wheel drive"
"33792","43","E0990","99","2","N","2025-10-23 16:58:10","WHEELCHAIR ACCESSORY, ELEVATING LEG REST, COMPLETE ASSEMBLY, EACH","Wheelchair elevating leg res"
"33792","43","E0995","99","2","N","2025-10-23 16:58:10","WHEELCHAIR ACCESSORY, CALF REST/PAD, REPLACEMENT ONLY, EACH","Wc calf rest, pad replacemnt"
"33792","43","E1002","99","6","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, POWER SEATING SYSTEM, TILT ONLY","Pwr seat tilt"
"33792","43","E1003","99","6","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, POWER SEATING SYSTEM, RECLINE ONLY, WITHOUT SHEAR REDUCTION","Pwr seat recline"
"33792","43","E1004","99","6","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, POWER SEATING SYSTEM, RECLINE ONLY, WITH MECHANICAL SHEAR REDUCTION","Pwr seat recline mech"
"33792","43","E1005","99","6","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, POWER SEATING SYSTEM, RECLINE ONLY, WITH POWER SHEAR REDUCTION","Pwr seat recline pwr"
"33792","43","E1006","99","6","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, POWER SEATING SYSTEM, COMBINATION TILT AND RECLINE, WITHOUT SHEAR REDUCTION","Pwr seat combo w/o shear"
"33792","43","E1007","99","6","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, POWER SEATING SYSTEM, COMBINATION TILT AND RECLINE, WITH MECHANICAL SHEAR REDUCTION","Pwr seat combo w/shear"
"33792","43","E1008","99","6","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, POWER SEATING SYSTEM, COMBINATION TILT AND RECLINE, WITH POWER SHEAR REDUCTION","Pwr seat combo pwr shear"
"33792","43","E1009","99","6","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, ADDITION TO POWER SEATING SYSTEM, MECHANICALLY LINKED LEG ELEVATION SYSTEM, INCLUDING PUSHROD AND LEG REST, EACH","Add mech leg elevation"
"33792","43","E1010","99","6","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, ADDITION TO POWER SEATING SYSTEM, POWER LEG ELEVATION SYSTEM, INCLUDING LEG REST, PAIR","Add pwr leg elevation"
"33792","43","E1011","99","3","N","2025-10-23 16:58:10","MODIFICATION TO PEDIATRIC SIZE WHEELCHAIR, WIDTH ADJUSTMENT PACKAGE (NOT TO BE DISPENSED WITH INITIAL CHAIR)","Ped wc modify width adjustm"
"33792","43","E1012","99","6","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, ADDITION TO POWER SEATING SYSTEM, CENTER MOUNT POWER ELEVATING LEG REST/PLATFORM, COMPLETE SYSTEM, ANY TYPE, EACH","Ctr mount pwr elev leg rest"
"33792","43","E1014","99","9","N","2025-10-23 16:58:11","RECLINING BACK, ADDITION TO PEDIATRIC SIZE WHEELCHAIR","Reclining back add ped w/c"
"33792","43","E1015","99","9","N","2025-10-23 16:58:11","SHOCK ABSORBER FOR MANUAL WHEELCHAIR, EACH","Shock absorber for man w/c"
"33792","43","E1016","99","8","N","2025-10-23 16:58:11","SHOCK ABSORBER FOR POWER WHEELCHAIR, EACH","Shock absorber for power w/c"
"33792","43","E1017","99","9","N","2025-10-23 16:58:11","HEAVY DUTY SHOCK ABSORBER FOR HEAVY DUTY OR EXTRA HEAVY DUTY MANUAL WHEELCHAIR, EACH","Hd shck absrbr for hd man wc"
"33792","43","E1018","99","8","N","2025-10-23 16:58:11","HEAVY DUTY SHOCK ABSORBER FOR HEAVY DUTY OR EXTRA HEAVY DUTY POWER WHEELCHAIR, EACH","Hd shck absrber for hd powwc"
"33792","43","E1020","99","2","N","2025-10-23 16:58:10","RESIDUAL LIMB SUPPORT SYSTEM FOR WHEELCHAIR, ANY TYPE","Residual limb support system"
"33792","43","E1022","99","9","N","2025-10-23 16:58:11","WHEELCHAIR TRANSPORTATION SECUREMENT SYSTEM, ANY TYPE INCLUDES ALL COMPONENTS AND ACCESSORIES","Wheelchr transport secur"
"33792","43","E1023","99","9","N","2025-10-23 16:58:11","WHEELCHAIR TRANSIT SECUREMENT SYSTEM, INCLUDES ALL COMPONENTS AND ACCESSORIES","Wheelchr transit securement"
"33792","43","E1028","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, MANUAL SWINGAWAY, RETRACTABLE OR REMOVABLE MOUNTING HARDWARE, OTHER","W/c manual swingaway"
"33792","43","E1029","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, VENTILATOR TRAY, FIXED","W/c vent tray fixed"
"33792","43","E1030","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, VENTILATOR TRAY, GIMBALED","W/c vent tray gimbaled"
"33792","43","E1032","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, MANUAL SWINGAWAY, RETRACTABLE OR REMOVABLE MOUNTING HARDWARE USED WITH JOYSTICK OR OTHER DRIVE CONTROL INTERFACE","Wheelchair joystick drive"
"33792","43","E1225","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, MANUAL SEMI-RECLINING BACK, (RECLINE GREATER THAN 15 DEGREES, BUT LESS THAN 80 DEGREES), EACH","Manual semi-reclining back"
"33792","43","E1226","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, MANUAL FULLY RECLINING BACK, (RECLINE GREATER THAN 80 DEGREES), EACH","Manual fully reclining back"
"33792","43","E2201","99","3","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, NONSTANDARD SEAT FRAME, WIDTH GREATER THAN OR EQUAL TO 20 INCHES AND LESS THAN 24 INCHES","Man w/ch acc seat w>=20""<24"""
"33792","43","E2202","99","3","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, NONSTANDARD SEAT FRAME WIDTH, 24-27 INCHES","Seat width 24-27 in"
"33792","43","E2203","99","3","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, NONSTANDARD SEAT FRAME DEPTH, 20 TO LESS THAN 22 INCHES","Frame depth less than 22 in"
"33792","43","E2204","99","3","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, NONSTANDARD SEAT FRAME DEPTH, 22 TO 25 INCHES","Frame depth 22 to 25 in"
"33792","43","E2205","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, HANDRIM WITHOUT PROJECTIONS (INCLUDES ERGONOMIC OR CONTOURED), ANY TYPE, REPLACEMENT ONLY, EACH","Manual wc accessory, handrim"
"33792","43","E2206","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, WHEEL LOCK ASSEMBLY, COMPLETE, REPLACEMENT ONLY, EACH","Man wc whl lock comp repl ea"
"33792","43","E2207","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, CRUTCH AND CANE HOLDER, EACH","Crutch and cane holder"
"33792","43","E2208","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, CYLINDER TANK CARRIER, EACH","Cylinder tank carrier"
"33792","43","E2209","99","1","N","2025-10-23 16:58:10","ACCESSORY, ARM TROUGH, WITH OR WITHOUT HAND SUPPORT, EACH","Arm trough each"
"33792","43","E2210","99","9","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, BEARINGS, ANY TYPE, REPLACEMENT ONLY, EACH","Wheelchair bearings"
"33792","43","E2211","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, PNEUMATIC PROPULSION TIRE, ANY SIZE, EACH","Pneumatic propulsion tire"
"33792","43","E2212","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, TUBE FOR PNEUMATIC PROPULSION TIRE, ANY SIZE, EACH","Pneumatic prop tire tube"
"33792","43","E2213","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, INSERT FOR PNEUMATIC PROPULSION TIRE (REMOVABLE), ANY TYPE, ANY SIZE, EACH","Pneumatic prop tire insert"
"33792","43","E2214","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, PNEUMATIC CASTER TIRE, ANY SIZE, EACH","Pneumatic caster tire each"
"33792","43","E2215","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, TUBE FOR PNEUMATIC CASTER TIRE, ANY SIZE, EACH","Pneumatic caster tire tube"
"33792","43","E2216","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, FOAM FILLED PROPULSION TIRE, ANY SIZE, EACH","Foam filled propulsion tire"
"33792","43","E2217","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, FOAM FILLED CASTER TIRE, ANY SIZE, EACH","Foam filled caster tire each"
"33792","43","E2218","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, FOAM PROPULSION TIRE, ANY SIZE, EACH","Foam propulsion tire each"
"33792","43","E2219","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, FOAM CASTER TIRE, ANY SIZE, EACH","Foam caster tire any size ea"
"33792","43","E2220","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, SOLID (RUBBER/PLASTIC) PROPULSION TIRE, ANY SIZE, REPLACEMENT ONLY, EACH","Solid propuls tire, repl, ea"
"33792","43","E2221","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, SOLID (RUBBER/PLASTIC) CASTER TIRE (REMOVABLE), ANY SIZE, REPLACEMENT ONLY, EACH","Solid caster tire repl, each"
"33792","43","E2222","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, SOLID (RUBBER/PLASTIC) CASTER TIRE WITH INTEGRATED WHEEL, ANY SIZE, REPLACEMENT ONLY, EACH","Solid caster integ whl, repl"
"33792","43","E2224","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, PROPULSION WHEEL EXCLUDES TIRE, ANY SIZE, REPLACEMENT ONLY, EACH","Propulsion whl excl tire rep"
"33792","43","E2225","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, CASTER WHEEL EXCLUDES TIRE, ANY SIZE, REPLACEMENT ONLY, EACH","Caster wheel excludes tire"
"33792","43","E2226","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, CASTER FORK, ANY SIZE, REPLACEMENT ONLY, EACH","Caster fork replacement only"
"33792","43","E2227","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, GEAR REDUCTION DRIVE WHEEL, EACH","Gear reduction drive wheel"
"33792","43","E2228","99","4","N","2025-10-23 16:58:10","MANUAL WHEELCHAIR ACCESSORY, WHEEL BRAKING SYSTEM AND LOCK, COMPLETE, EACH","Mwc acc, wheelchair brake"
"33792","43","E2230","99","9","N","2025-10-23 16:58:11","MANUAL WHEELCHAIR ACCESSORY, MANUAL STANDING SYSTEM","Manual standing system"
"33792","43","E2295","99","9","N","2025-10-23 16:58:11","MANUAL WHEELCHAIR ACCESSORY, FOR PEDIATRIC SIZE WHEELCHAIR, DYNAMIC SEATING FRAME, ALLOWS COORDINATED MOVEMENT OF MULTIPLE POSITIONING FEATURES","Ped dynamic seating frame"
"33792","43","E2298","99","6","N","2025-10-23 16:58:11","COMPLEX REHABILITATIVE POWER WHEELCHAIR ACCESSORY, POWER SEAT ELEVATION SYSTEM, ANY TYPE","Pwr seat elev sys for crt"
"33792","43","E2301","99","6","N","2025-10-23 16:58:11","WHEELCHAIR ACCESSORY, POWER STANDING SYSTEM, ANY TYPE","Pwr standing"
"33792","43","E2310","99","6","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, ELECTRONIC CONNECTION BETWEEN WHEELCHAIR CONTROLLER AND ONE POWER SEATING SYSTEM MOTOR, INCLUDING ALL RELATED ELECTRONICS, INDICATOR FEATURE, MECHANICAL FUNCTION SELECTION SWITCH, AND FIXED MOUNTING HARDWARE","Electro connect btw control"
"33792","43","E2311","99","6","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, ELECTRONIC CONNECTION BETWEEN WHEELCHAIR CONTROLLER AND TWO OR MORE POWER SEATING SYSTEM MOTORS, INCLUDING ALL RELATED ELECTRONICS, INDICATOR FEATURE, MECHANICAL FUNCTION SELECTION SWITCH, AND FIXED MOUNTING HARDWARE","Electro connect btw 2 sys"
"33792","43","E2312","99","7","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, HAND OR CHIN CONTROL INTERFACE, MINI-PROPORTIONAL REMOTE JOYSTICK, PROPORTIONAL, INCLUDING FIXED MOUNTING HARDWARE","Mini-prop remote joystick"
"33792","43","E2313","99","7","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, HARNESS FOR UPGRADE TO EXPANDABLE CONTROLLER, INCLUDING ALL FASTENERS, CONNECTORS AND MOUNTING HARDWARE, EACH","Pwc harness, expand control"
"33792","43","E2321","99","7","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, HAND CONTROL INTERFACE, REMOTE JOYSTICK, NONPROPORTIONAL, INCLUDING ALL RELATED ELECTRONICS, MECHANICAL STOP SWITCH, AND FIXED MOUNTING HARDWARE","Hand interface joystick"
"33792","43","E2322","99","7","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, HAND CONTROL INTERFACE, MULTIPLE MECHANICAL SWITCHES, NONPROPORTIONAL, INCLUDING ALL RELATED ELECTRONICS, MECHANICAL STOP SWITCH, AND FIXED MOUNTING HARDWARE","Mult mech switches"
"33792","43","E2323","99","7","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, SPECIALTY JOYSTICK HANDLE FOR HAND CONTROL INTERFACE, PREFABRICATED","Special joystick handle"
"33792","43","E2324","99","7","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, CHIN CUP FOR CHIN CONTROL INTERFACE","Chin cup interface"
"33792","43","E2325","99","7","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, SIP AND PUFF INTERFACE, NONPROPORTIONAL, INCLUDING ALL RELATED ELECTRONICS, MECHANICAL STOP SWITCH, AND MANUAL SWINGAWAY MOUNTING HARDWARE","Sip and puff interface"
"33792","43","E2326","99","7","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, BREATH TUBE KIT FOR SIP AND PUFF INTERFACE","Breath tube kit"
"33792","43","E2327","99","7","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, HEAD CONTROL INTERFACE, MECHANICAL, PROPORTIONAL, INCLUDING ALL RELATED ELECTRONICS, MECHANICAL DIRECTION CHANGE SWITCH, AND FIXED MOUNTING HARDWARE","Head control interface mech"
"33792","43","E2328","99","7","N","2025-10-23 16:58:11","POWER WHEELCHAIR ACCESSORY, HEAD CONTROL OR EXTREMITY CONTROL INTERFACE, ELECTRONIC, PROPORTIONAL, INCLUDING ALL RELATED ELECTRONICS AND FIXED MOUNTING HARDWARE","Head/extremity control inter"
