"lcd_id","lcd_version","related_num","r_article_id","r_article_version","r_lcd_id","r_lcd_version","r_contractor_id","last_updated"
"36715","58","2","","","35062","120","331","2021-12-02 12:18:47.587000000"
"36715","58","3","","","36714","17","331","2016-09-23 18:46:12.840000000"
"36761","20","1","56089","2","","","378","2018-08-15 17:02:49.853000000"
"36761","20","2","","","37582","4","378","2018-08-15 17:03:03.450000000"
"36761","20","3","56872","3","","","391","2019-08-08 13:23:42.693000000"
"36763","29","1","55335","6","","","378","2016-09-30 18:03:13.530000000"
"36763","29","2","","","36762","2","378","2016-09-30 18:03:50.767000000"
"36763","29","3","56932","2","","","374","2019-08-15 18:39:18.470000000"
"36763","30","1","55335","6","","","378","2016-09-30 18:03:13.530000000"
"36763","30","2","","","36762","2","378","2016-09-30 18:03:50.767000000"
"36763","30","3","56932","2","","","374","2019-08-15 18:39:18.470000000"
"36767","27","1","","","36766","7","368","2016-09-07 18:49:58.460000000"
"36767","27","2","55856","2","","","368","2018-01-03 23:56:21.827000000"
"36767","27","3","57056","6","","","368","2019-10-02 19:06:01.413000000"
"36797","20","1","55400","2","","","143","2016-12-13 19:18:41.890000000"
"36797","20","2","57581","3","","","143","2019-11-26 20:37:09.677000000"
"36797","22","1","55400","2","","","143","2016-12-13 19:18:41.890000000"
"36797","22","2","57581","3","","","143","2019-11-26 20:37:09.677000000"
"36805","23","1","55136","19","","","143","2024-05-13 14:30:39.973000000"
"36805","23","2","57733","10","","","143","2024-05-21 14:06:23.370000000"
"36805","23","3","59801","2","","","143","2024-05-21 14:06:23.373000000"
"36805","25","1","55136","19","","","143","2024-05-13 14:30:39.973000000"
"36805","25","2","57733","10","","","143","2024-05-21 14:06:23.370000000"
"36805","25","3","59801","2","","","143","2024-05-21 14:06:23.373000000"
"36807","43","1","55137","2","","","143","2016-12-09 20:30:41.810000000"
"36807","43","2","55138","2","","","143","2016-12-09 20:30:41.827000000"
"36807","43","3","55139","2","","","143","2016-12-09 20:30:41.827000000"
"36807","43","4","55141","3","","","143","2016-12-09 20:30:41.827000000"
"36807","43","5","55142","2","","","143","2016-12-09 20:30:41.843000000"
"36807","43","6","55143","2","","","143","2016-12-09 20:30:41.843000000"
"36807","43","7","55144","3","","","143","2016-12-09 20:30:41.843000000"
"36807","43","8","55145","2","","","143","2016-12-09 20:30:41.843000000"
"36807","43","9","55146","2","","","143","2016-12-09 20:30:41.857000000"
"36807","43","10","55147","7","","","143","2016-12-09 20:30:41.857000000"
"36807","43","11","55148","2","","","143","2016-12-09 20:30:41.857000000"
"36807","43","12","55156","2","","","143","2016-12-09 20:30:41.857000000"
"36807","43","13","55157","4","","","143","2016-12-09 20:30:41.857000000"
"36807","43","14","55159","2","","","143","2016-12-09 20:30:41.873000000"
"36807","43","15","55160","2","","","143","2016-12-09 20:30:41.873000000"
"36807","43","16","55161","2","","","143","2016-12-09 20:30:41.873000000"
"36807","43","17","55162","2","","","143","2016-12-09 20:30:41.890000000"
"36807","43","18","55163","2","","","143","2016-12-09 20:30:41.890000000"
"36807","43","19","55164","2","","","143","2016-12-09 20:30:41.890000000"
"36807","43","20","55165","2","","","143","2016-12-09 20:30:41.890000000"
"36807","43","21","55166","3","","","143","2016-12-09 20:30:41.890000000"
"36807","43","22","55167","2","","","143","2016-12-09 20:30:41.890000000"
"36807","43","23","55168","2","","","143","2016-12-09 20:30:41.890000000"
"36807","43","24","55169","2","","","143","2016-12-09 20:30:41.903000000"
"36807","43","25","55170","2","","","143","2016-12-09 20:30:41.903000000"
"36807","43","26","55171","2","","","143","2016-12-09 20:30:41.903000000"
"36807","43","27","55172","2","","","143","2016-12-09 20:30:41.903000000"
"36807","43","28","55173","2","","","143","2016-12-09 20:30:41.903000000"
"36807","43","29","55174","2","","","143","2016-12-09 20:30:41.920000000"
"36807","43","30","55175","2","","","143","2016-12-09 20:30:41.920000000"
"36807","43","31","55176","2","","","143","2016-12-09 20:30:41.920000000"
"36807","43","32","55189","2","","","143","2016-12-09 20:30:41.920000000"
"36807","43","33","55190","2","","","143","2016-12-09 20:30:41.920000000"
"36807","43","34","55191","2","","","143","2016-12-09 20:30:41.920000000"
"36807","43","35","55192","4","","","143","2016-12-09 20:30:41.903000000"
"36807","43","36","55193","2","","","143","2016-12-09 20:30:41.873000000"
"36807","43","37","55195","2","","","143","2016-12-09 20:30:41.920000000"
"36807","43","38","55197","2","","","143","2016-12-09 20:30:41.937000000"
"36807","43","39","55198","2","","","143","2016-12-09 20:30:41.937000000"
"36807","43","40","55199","2","","","143","2016-12-09 20:30:41.937000000"
"36807","43","41","55200","2","","","143","2016-12-09 20:30:41.937000000"
"36807","43","42","55201","2","","","143","2016-12-09 20:30:41.937000000"
"36807","43","43","55202","5","","","143","2016-12-09 20:30:41.950000000"
"36807","43","44","55203","4","","","143","2016-12-09 20:30:41.950000000"
"36807","43","45","55204","7","","","143","2016-12-09 20:30:41.950000000"
"36807","43","46","55205","2","","","143","2016-12-09 20:30:41.950000000"
"36807","43","47","55206","3","","","143","2016-12-09 20:30:41.950000000"
"36807","43","48","55207","2","","","143","2016-12-09 20:30:41.950000000"
"36807","43","49","55208","2","","","143","2016-12-09 20:30:41.950000000"
"36807","43","50","55209","2","","","143","2016-12-09 20:30:41.967000000"
"36807","43","51","55210","2","","","143","2016-12-09 20:30:41.967000000"
"36807","43","52","55211","2","","","143","2016-12-09 20:30:41.967000000"
"36807","43","53","55221","2","","","143","2016-12-09 20:30:41.967000000"
"36807","43","54","55222","2","","","143","2016-12-09 20:30:41.967000000"
"36807","43","55","55223","2","","","143","2016-12-09 20:30:41.967000000"
"36807","43","56","55230","2","","","143","2016-12-09 20:30:41.937000000"
"36807","43","57","55231","2","","","143","2016-12-09 20:30:41.937000000"
"36807","43","58","55232","2","","","143","2016-12-09 20:30:41.983000000"
"36807","43","59","55233","2","","","143","2016-12-09 20:30:41.857000000"
"36807","43","60","55234","2","","","143","2016-12-09 20:30:41.873000000"
"36807","43","61","55391","1","","","143","2016-12-12 13:46:42.857000000"
"36807","43","62","55621","2","","","143","2017-06-20 18:46:17.870000000"
"36807","43","63","55622","2","","","143","2017-06-20 19:07:29.980000000"
"36807","43","64","55738","2","","","143","2017-09-18 18:41:06.497000000"
"36807","43","65","55846","4","","","143","2018-03-19 19:03:36.317000000"
"36807","43","66","57772","4","","","143","2019-12-13 18:40:33.503000000"
"36807","43","67","59649","1","","","143","2024-01-04 18:26:38.930000000"
"36807","45","1","55137","2","","","143","2016-12-09 20:30:41.810000000"
"36807","45","2","55138","2","","","143","2016-12-09 20:30:41.827000000"
"36807","45","3","55139","2","","","143","2016-12-09 20:30:41.827000000"
"36807","45","4","55141","3","","","143","2016-12-09 20:30:41.827000000"
"36807","45","5","55142","2","","","143","2016-12-09 20:30:41.843000000"
"36807","45","6","55143","2","","","143","2016-12-09 20:30:41.843000000"
"36807","45","7","55144","3","","","143","2016-12-09 20:30:41.843000000"
"36807","45","8","55145","2","","","143","2016-12-09 20:30:41.843000000"
"36807","45","9","55146","2","","","143","2016-12-09 20:30:41.857000000"
"36807","45","10","55147","7","","","143","2016-12-09 20:30:41.857000000"
"36807","45","11","55148","2","","","143","2016-12-09 20:30:41.857000000"
"36807","45","12","55156","2","","","143","2016-12-09 20:30:41.857000000"
"36807","45","13","55157","4","","","143","2016-12-09 20:30:41.857000000"
"36807","45","14","55159","2","","","143","2016-12-09 20:30:41.873000000"
"36807","45","15","55160","2","","","143","2016-12-09 20:30:41.873000000"
"36807","45","16","55161","2","","","143","2016-12-09 20:30:41.873000000"
"36807","45","17","55162","2","","","143","2016-12-09 20:30:41.890000000"
"36807","45","18","55163","2","","","143","2016-12-09 20:30:41.890000000"
"36807","45","19","55164","2","","","143","2016-12-09 20:30:41.890000000"
"36807","45","20","55165","2","","","143","2016-12-09 20:30:41.890000000"
"36807","45","21","55166","3","","","143","2016-12-09 20:30:41.890000000"
"36807","45","22","55167","2","","","143","2016-12-09 20:30:41.890000000"
"36807","45","23","55168","2","","","143","2016-12-09 20:30:41.890000000"
"36807","45","24","55169","2","","","143","2016-12-09 20:30:41.903000000"
"36807","45","25","55170","2","","","143","2016-12-09 20:30:41.903000000"
"36807","45","26","55171","2","","","143","2016-12-09 20:30:41.903000000"
"36807","45","27","55172","2","","","143","2016-12-09 20:30:41.903000000"
"36807","45","28","55173","2","","","143","2016-12-09 20:30:41.903000000"
"36807","45","29","55174","2","","","143","2016-12-09 20:30:41.920000000"
"36807","45","30","55175","2","","","143","2016-12-09 20:30:41.920000000"
"36807","45","31","55176","2","","","143","2016-12-09 20:30:41.920000000"
"36807","45","32","55189","2","","","143","2016-12-09 20:30:41.920000000"
"36807","45","33","55190","2","","","143","2016-12-09 20:30:41.920000000"
"36807","45","34","55191","2","","","143","2016-12-09 20:30:41.920000000"
"36807","45","35","55192","4","","","143","2016-12-09 20:30:41.903000000"
"36807","45","36","55193","2","","","143","2016-12-09 20:30:41.873000000"
"36807","45","37","55195","2","","","143","2016-12-09 20:30:41.920000000"
"36807","45","38","55197","2","","","143","2016-12-09 20:30:41.937000000"
"36807","45","39","55198","2","","","143","2016-12-09 20:30:41.937000000"
"36807","45","40","55199","2","","","143","2016-12-09 20:30:41.937000000"
"36807","45","41","55200","2","","","143","2016-12-09 20:30:41.937000000"
"36807","45","42","55201","2","","","143","2016-12-09 20:30:41.937000000"
"36807","45","43","55202","5","","","143","2016-12-09 20:30:41.950000000"
"36807","45","44","55203","4","","","143","2016-12-09 20:30:41.950000000"
"36807","45","45","55204","7","","","143","2016-12-09 20:30:41.950000000"
"36807","45","46","55205","2","","","143","2016-12-09 20:30:41.950000000"
"36807","45","47","55206","3","","","143","2016-12-09 20:30:41.950000000"
"36807","45","48","55207","2","","","143","2016-12-09 20:30:41.950000000"
"36807","45","49","55208","2","","","143","2016-12-09 20:30:41.950000000"
"36807","45","50","55209","2","","","143","2016-12-09 20:30:41.967000000"
"36807","45","51","55210","2","","","143","2016-12-09 20:30:41.967000000"
"36807","45","52","55211","2","","","143","2016-12-09 20:30:41.967000000"
"36807","45","53","55221","2","","","143","2016-12-09 20:30:41.967000000"
"36807","45","54","55222","2","","","143","2016-12-09 20:30:41.967000000"
"36807","45","55","55223","2","","","143","2016-12-09 20:30:41.967000000"
"36807","45","56","55230","2","","","143","2016-12-09 20:30:41.937000000"
"36807","45","57","55231","2","","","143","2016-12-09 20:30:41.937000000"
"36807","45","58","55232","2","","","143","2016-12-09 20:30:41.983000000"
"36807","45","59","55233","2","","","143","2016-12-09 20:30:41.857000000"
"36807","45","60","55234","2","","","143","2016-12-09 20:30:41.873000000"
"36807","45","61","55391","1","","","143","2016-12-12 13:46:42.857000000"
"36807","45","62","55621","2","","","143","2017-06-20 18:46:17.870000000"
"36807","45","63","55622","2","","","143","2017-06-20 19:07:29.980000000"
"36807","45","64","55738","2","","","143","2017-09-18 18:41:06.497000000"
"36807","45","65","55846","4","","","143","2018-03-19 19:03:36.317000000"
"36807","45","66","57772","4","","","143","2019-12-13 18:40:33.503000000"
"36807","45","67","59649","1","","","143","2024-01-04 18:26:38.930000000"
"36811","14","1","55401","1","","","143","2016-12-13 19:37:31.077000000"
"36811","14","2","57560","3","","","143","2019-11-27 18:10:12.297000000"
"36811","16","1","55401","1","","","143","2016-12-13 19:37:31.077000000"
"36811","16","2","57560","3","","","143","2019-11-27 18:10:12.297000000"
"36815","25","1","55397","1","","","143","2016-12-13 16:04:45.693000000"
"36815","25","2","57570","3","","","143","2019-11-27 17:37:21.520000000"
"36815","25","3","55233","12","","","143","2019-11-27 17:37:55.430000000"
"36815","26","1","55397","1","","","143","2016-12-13 16:04:45.693000000"
"36815","26","2","57570","3","","","143","2019-11-27 17:37:21.520000000"
"36815","26","3","55233","12","","","143","2019-11-27 17:37:55.430000000"
"36831","34","1","55475","3","","","297","2017-03-17 18:59:19.527000000"
"36831","34","2","57060","4","","","297","2019-10-11 13:24:22.477000000"
"36839","21","1","55381","1","","","143","2016-12-07 17:52:37.620000000"
"36839","21","2","56903","2","","","143","2019-08-20 15:11:47.573000000"
"36839","23","1","54953","65","","","147","2025-12-19 12:54:39.400000000"
"36839","23","2","55381","1","","","143","2016-12-07 17:52:37.620000000"
"36839","23","3","56903","2","","","143","2019-08-20 15:11:47.573000000"
"36846","16","1","","","36845","7","364","2017-03-29 14:48:45.430000000"
"36846","16","2","57612","4","","","364","2019-10-23 03:19:33.427000000"
"36846","17","1","","","36845","7","364","2017-03-29 14:48:45.430000000"
"36846","17","2","57612","4","","","364","2019-10-23 03:19:33.427000000"
"36846","21","1","","","36845","7","364","2017-03-29 14:48:45.430000000"
"36846","21","2","57612","4","","","364","2019-10-23 03:19:33.427000000"
"36850","24","1","55421","9","","","269","2017-03-07 19:40:43.740000000"
"36850","24","2","57452","7","","","297","2019-11-15 15:49:34.147000000"
"36857","15","1","","","36856","5","345","2017-03-29 14:49:23.730000000"
"36857","15","3","57613","4","","","345","2019-11-01 02:31:18.467000000"
"36857","16","1","","","36856","5","345","2017-03-29 14:49:23.730000000"
"36857","16","3","57613","4","","","345","2019-11-01 02:31:18.467000000"
"36857","17","1","","","36856","5","345","2017-03-29 14:49:23.730000000"
"36857","17","3","57613","4","","","345","2019-11-01 02:31:18.467000000"
"36859","23","1","57702","11","","","345","2024-02-07 20:36:48.373000000"
"36859","23","2","59652","3","","","345","2024-02-07 20:36:48.373000000"
"36859","26","1","57702","11","","","345","2024-02-07 20:36:48.373000000"
"36859","26","2","59652","3","","","345","2024-02-07 20:36:48.373000000"
"36859","27","1","57702","11","","","345","2024-02-07 20:36:48.373000000"
"36859","27","2","59652","3","","","345","2024-02-07 20:36:48.373000000"
"36861","14","1","","","36860","6","364","2017-03-27 13:10:01.573000000"
"36861","14","2","55491","3","","","364","2017-03-30 13:09:42.133000000"
"36861","14","3","57697","5","","","364","2019-11-08 17:30:13.677000000"
"36861","15","1","","","36860","6","364","2017-03-27 13:10:01.573000000"
"36861","15","2","55491","3","","","364","2017-03-30 13:09:42.133000000"
"36861","15","3","57697","5","","","364","2019-11-08 17:30:13.677000000"
"36861","20","1","","","36860","6","364","2017-03-27 13:10:01.573000000"
"36861","20","2","55491","3","","","364","2017-03-30 13:09:42.133000000"
"36861","20","3","57697","5","","","364","2019-11-08 17:30:13.677000000"
"36861","24","1","60188","3","","","364","2025-05-27 11:57:30.850000000"
"36861","24","2","57697","14","","","364","2025-05-27 11:57:39.080000000"
"36861","24","3","","","39920","4","364","2025-05-27 11:58:06.827000000"
"36861","25","1","60188","3","","","364","2025-05-27 11:57:30.850000000"
"36861","25","2","57697","14","","","364","2025-05-27 11:57:39.080000000"
"36861","25","3","","","39920","4","364","2025-05-27 11:58:06.827000000"
"36861","25","4","60189","3","","","357","2025-09-16 12:39:09.163000000"
"36864","18","1","","","36863","3","364","2017-04-29 00:56:31.777000000"
"36864","18","2","55527","5","","","364","2017-06-01 23:02:45.170000000"
"36864","18","3","57237","3","","","364","2019-09-20 00:08:24.300000000"
"36864","21","1","","","36863","3","364","2017-04-29 00:56:31.777000000"
"36864","21","2","55527","5","","","364","2017-06-01 23:02:45.170000000"
"36864","21","3","57237","3","","","364","2019-09-20 00:08:24.300000000"
"36864","21","4","55528","5","","","353","2025-10-16 14:50:26.930000000"
"36866","17","1","","","36865","3","345","2017-04-29 00:57:20.210000000"
"36866","17","2","55528","5","","","345","2017-06-01 23:04:39.867000000"
"36866","17","3","57238","3","","","345","2019-09-20 00:09:23.373000000"
"36866","18","1","","","36865","3","345","2017-04-29 00:57:20.210000000"
"36866","18","2","55528","5","","","345","2017-06-01 23:04:39.867000000"
"36866","18","3","57238","3","","","345","2019-09-20 00:09:23.373000000"
"36868","16","1","","","36867","6","345","2017-05-17 20:23:55.807000000"
"36868","16","2","55558","8","","","345","2017-05-18 20:12:06.053000000"
"36868","20","1","","","36867","6","345","2017-05-17 20:23:55.807000000"
"36868","20","2","55558","8","","","345","2017-05-18 20:12:06.053000000"
"36868","20","3","57343","4","","","345","2019-10-03 17:39:20.703000000"
"36868","21","1","","","36867","6","345","2017-05-17 20:23:55.807000000"
"36868","21","2","55558","8","","","345","2017-05-18 20:12:06.053000000"
"36868","21","3","57343","4","","","345","2019-10-03 17:39:20.703000000"
"36868","24","1","","","36867","6","345","2017-05-17 20:23:55.807000000"
"36868","24","2","55558","8","","","345","2017-05-18 20:12:06.053000000"
"36868","24","3","57343","4","","","345","2019-10-03 17:39:20.703000000"
"36868","25","1","","","36867","6","345","2017-05-17 20:23:55.807000000"
"36868","25","2","55558","8","","","345","2017-05-18 20:12:06.053000000"
"36868","25","3","57343","4","","","345","2019-10-03 17:39:20.703000000"
"36889","24","1","","","36888","3","345","2017-05-15 19:27:41.267000000"
"36889","24","2","55554","6","","","345","2017-05-17 20:16:18.413000000"
"36889","24","3","57184","3","","","345","2019-09-19 19:17:12.523000000"
"36889","25","1","","","36888","3","345","2017-05-15 19:27:41.267000000"
"36889","25","2","55554","6","","","345","2017-05-17 20:16:18.413000000"
"36889","25","3","57184","3","","","345","2019-09-19 19:17:12.523000000"
"36902","14","1","55430","1","","","228","2017-01-10 18:53:02.140000000"
"36902","14","2","","","36901","3","228","2017-01-10 18:53:19.187000000"
"36902","14","3","57049","2","","","228","2019-12-09 16:28:17.673000000"
"36902","15","1","55430","1","","","228","2017-01-10 18:53:02.140000000"
"36902","15","2","","","36901","3","228","2017-01-10 18:53:19.187000000"
"36902","15","3","57049","2","","","228","2019-12-09 16:28:17.673000000"
"36906","18","1","55427","1","","","228","2017-01-10 13:42:53.480000000"
"36906","18","2","56465","2","","","228","2019-08-29 13:08:55.610000000"
"36906","18","3","","","36905","3","228","2017-01-10 13:43:03.243000000"
"36906","19","1","55427","1","","","228","2017-01-10 13:42:53.480000000"
"36906","19","2","56465","2","","","228","2019-08-29 13:08:55.610000000"
"36906","19","3","","","36905","3","228","2017-01-10 13:43:03.243000000"
"36912","28","1","","","36911","7","378","2017-01-13 17:06:31.520000000"
"36912","28","2","55433","1","","","378","2017-01-13 17:07:25.037000000"
"36912","28","3","56870","2","","","374","2019-08-08 16:36:51.837000000"
"36912","30","1","","","36911","7","378","2017-01-13 17:06:31.520000000"
"36912","30","2","55433","1","","","378","2017-01-13 17:07:25.037000000"
"36912","30","3","56870","2","","","374","2019-08-08 16:36:51.837000000"
"36920","84","1","56681","25","","","331","2021-10-22 13:10:47.567000000"
"36920","84","2","58926","7","","","331","2021-10-22 13:11:12.393000000"
"36920","84","3","","","39061","27","331","2021-10-22 13:11:28.877000000"
"36920","88","1","56681","25","","","331","2021-10-22 13:10:47.567000000"
"36920","88","2","58926","7","","","331","2021-10-22 13:11:12.393000000"
"36920","88","3","","","39061","27","331","2021-10-22 13:11:28.877000000"
"36920","90","1","56681","25","","","331","2021-10-22 13:10:47.567000000"
"36920","90","2","58926","7","","","331","2021-10-22 13:11:12.393000000"
"36920","90","3","","","39061","27","331","2021-10-22 13:11:28.877000000"
"36920","92","1","56681","25","","","331","2021-10-22 13:10:47.567000000"
"36920","92","2","58926","7","","","331","2021-10-22 13:11:12.393000000"
"36920","92","3","","","39061","27","331","2021-10-22 13:11:28.877000000"
"36920","92","4","","","39778","37","331","2024-01-09 20:39:03.447000000"
"36920","92","5","","","39793","20","331","2024-05-13 13:58:57.827000000"
"36941","21","1","","","36940","5","364","2017-01-23 17:53:30.243000000"
"36941","21","2","57619","3","","","364","2019-11-11 16:29:29.627000000"
"36947","20","1","","","36946","3","345","2017-01-23 17:54:55.883000000"
"36947","20","2","57620","3","","","345","2019-11-11 16:34:20.793000000"
"36951","19","1","55436","1","","","228","2017-01-13 19:22:08.880000000"
"36951","19","2","","","36950","4","228","2017-01-13 19:22:27.573000000"
"36951","19","3","56887","2","","","238","2019-08-09 16:22:41.837000000"
"36951","20","1","55436","1","","","228","2017-01-13 19:22:08.880000000"
"36951","20","2","","","36950","4","228","2017-01-13 19:22:27.573000000"
"36951","20","3","56887","2","","","238","2019-08-09 16:22:41.837000000"
"36975","21","1","55429","1","","","228","2017-01-10 15:06:58.677000000"
"36975","21","2","","","36974","3","228","2017-01-10 15:07:17.313000000"
"36975","21","3","55451","1","","","228","2017-01-23 13:58:33.560000000"
"36975","21","4","56471","3","","","228","2019-03-28 18:50:28.987000000"
"36975","22","1","55429","1","","","228","2017-01-10 15:06:58.677000000"
"36975","22","2","","","36974","3","228","2017-01-10 15:07:17.313000000"
"36975","22","3","55451","1","","","228","2017-01-23 13:58:33.560000000"
"36975","22","4","56471","3","","","228","2019-03-28 18:50:28.987000000"
"37001","19","1","","","37000","2","143","2017-05-04 18:49:49.017000000"
"37001","19","2","55535","2","","","143","2017-05-15 18:35:21.140000000"
"37001","19","3","57577","3","","","143","2019-11-26 20:10:45.860000000"
"37001","21","1","","","37000","2","143","2017-05-04 18:49:49.017000000"
"37001","21","2","55535","2","","","143","2017-05-15 18:35:21.140000000"
"37001","21","3","57577","3","","","143","2019-11-26 20:10:45.860000000"
"37003","14","1","","","37002","2","143","2017-05-04 18:48:35.080000000"
"37003","14","2","55536","2","","","143","2017-05-15 18:55:24.547000000"
"37003","14","3","57575","3","","","143","2019-11-14 20:56:28.453000000"
"37011","22","1","","","37010","2","143","2017-05-05 14:38:28.153000000"
"37011","22","3","57587","3","","","143","2019-11-21 20:42:01.670000000"
"37011","24","1","","","37010","2","143","2017-05-05 14:38:28.153000000"
"37011","24","3","57587","3","","","143","2019-11-21 20:42:01.670000000"
"37015","25","2","55533","2","","","143","2017-05-15 17:09:29.190000000"
"37015","25","3","57599","2","","","143","2019-10-30 11:36:41.863000000"
"37015","27","2","55533","2","","","143","2017-05-15 17:09:29.190000000"
"37015","27","3","57599","2","","","143","2019-10-30 11:36:41.863000000"
"37020","17","1","55685","5","","","345","2017-08-11 21:36:28.013000000"
"37020","17","2","","","37019","5","345","2017-08-11 21:36:37.270000000"
"37020","17","3","57222","3","","","345","2019-09-20 06:11:58.210000000"
"37020","19","1","55685","5","","","345","2017-08-11 21:36:28.013000000"
"37020","19","2","","","37019","5","345","2017-08-11 21:36:37.270000000"
"37020","19","3","57222","3","","","345","2019-09-20 06:11:58.210000000"
"37020","22","1","55685","5","","","345","2017-08-11 21:36:28.013000000"
"37020","22","2","","","37019","5","345","2017-08-11 21:36:37.270000000"
"37020","22","3","57222","3","","","345","2019-09-20 06:11:58.210000000"
"37020","25","1","55685","5","","","345","2017-08-11 21:36:28.013000000"
"37020","25","2","","","37019","5","345","2017-08-11 21:36:37.270000000"
"37020","25","3","57222","3","","","345","2019-09-20 06:11:58.210000000"
"37020","26","1","55685","5","","","345","2017-08-11 21:36:28.013000000"
"37020","26","2","","","37019","5","345","2017-08-11 21:36:37.270000000"
"37020","26","3","57222","3","","","345","2019-09-20 06:11:58.210000000"
"37022","30","1","55537","2","","","378","2017-05-16 00:20:41.757000000"
"37022","30","2","","","37021","2","378","2017-05-16 00:20:52.473000000"
"37022","30","3","55709","7","","","391","2019-10-29 16:36:50.583000000"
"37027","19","1","57196","17","","","345","2023-06-09 17:57:59.717000000"
"37027","19","2","59313","4","","","345","2023-06-09 18:01:57.133000000"
"37027","19","3","59414","3","","","345","2023-06-09 17:58:09.347000000"
"37027","20","1","57196","17","","","345","2023-06-09 17:57:59.717000000"
"37027","20","2","59313","4","","","345","2023-06-09 18:01:57.133000000"
"37027","20","3","59414","3","","","345","2023-06-09 17:58:09.347000000"
"37031","35","1","55557","2","","","378","2017-05-17 18:11:54.810000000"
"37031","35","2","","","37030","7","378","2017-05-17 18:12:25.747000000"
"37031","35","3","56929","3","","","391","2019-08-15 13:29:28.583000000"
"37033","30","1","55538","2","","","378","2017-05-16 17:41:58.510000000"
"37033","30","2","","","37032","3","378","2017-05-16 17:42:58.753000000"
"37033","30","3","56906","3","","","391","2019-08-13 15:53:22.540000000"
"37054","21","1","","","37053","6","364","2017-07-21 03:34:04.013000000"
"37054","21","2","55661","3","","","364","2017-07-25 21:39:33.607000000"
"37054","21","3","57356","5","","","364","2019-10-07 20:04:50.347000000"
"37054","22","1","","","37053","6","364","2017-07-21 03:34:04.013000000"
"37054","22","2","55661","3","","","364","2017-07-25 21:39:33.607000000"
"37054","22","3","57356","5","","","364","2019-10-07 20:04:50.347000000"
"37054","22","4","55662","3","","","356","2025-10-28 12:01:07.320000000"
"37062","22","1","","","37061","6","345","2017-07-21 03:38:26.220000000"
"37062","22","2","55662","3","","","345","2017-07-25 21:40:54.753000000"
"37062","22","3","57357","4","","","345","2019-10-07 20:15:20.550000000"
"37062","24","1","","","37061","6","345","2017-07-21 03:38:26.220000000"
"37062","24","2","55662","3","","","345","2017-07-25 21:40:54.753000000"
"37062","24","3","57357","4","","","345","2019-10-07 20:15:20.550000000"
"37062","25","1","","","37061","6","345","2017-07-21 03:38:26.220000000"
"37062","25","2","55662","3","","","345","2017-07-25 21:40:54.753000000"
"37062","25","3","57357","4","","","345","2019-10-07 20:15:20.550000000"
"37066","28","1","","","37065","6","364","2017-07-20 16:32:30.343000000"
"37066","28","2","55769","3","","","364","2017-10-21 23:33:11.987000000"
"37066","31","1","","","37065","6","364","2017-07-20 16:32:30.343000000"
"37066","31","2","55769","3","","","364","2017-10-21 23:33:11.987000000"
"37068","22","1","","","37067","5","345","2017-07-20 16:34:23.910000000"
"37068","22","2","55770","3","","","345","2017-10-21 23:34:31.393000000"
"37068","23","1","","","37067","5","345","2017-07-20 16:34:23.910000000"
"37068","23","2","55770","3","","","345","2017-10-21 23:34:31.393000000"
"37070","25","1","55657","4","","","364","2017-07-21 00:42:30.163000000"
"37070","25","2","","","37069","4","364","2017-07-21 00:42:48.380000000"
"37070","25","3","57621","3","","","364","2019-11-11 19:14:35.323000000"
"37070","26","1","55657","4","","","364","2017-07-21 00:42:30.163000000"
"37070","26","2","","","37069","4","364","2017-07-21 00:42:48.380000000"
"37070","26","3","57621","3","","","364","2019-11-11 19:14:35.323000000"
"37072","22","1","55659","2","","","345","2017-07-21 00:44:19.957000000"
"37072","22","2","","","37071","5","345","2017-07-21 00:44:32.103000000"
"37072","22","3","57622","3","","","345","2019-11-11 19:17:39.677000000"
"37072","24","1","55659","2","","","345","2017-07-21 00:44:19.957000000"
"37072","24","2","","","37071","5","345","2017-07-21 00:44:32.103000000"
"37072","24","3","57622","3","","","345","2019-11-11 19:17:39.677000000"
"37072","25","1","55659","2","","","345","2017-07-21 00:44:19.957000000"
"37072","25","2","","","37071","5","345","2017-07-21 00:44:32.103000000"
"37072","25","3","57622","3","","","345","2019-11-11 19:17:39.677000000"
"37086","26","1","57692","8","","","364","2023-06-28 22:25:18.993000000"
"37086","26","2","59443","3","","","364","2023-06-28 22:25:35.850000000"
"37086","26","3","","","39516","4","364","2023-06-28 22:26:16.757000000"
"37086","27","1","57692","8","","","364","2023-06-28 22:25:18.993000000"
"37086","27","2","59443","3","","","364","2023-06-28 22:25:35.850000000"
"37086","27","3","","","39516","4","364","2023-06-28 22:26:16.757000000"
"37086","27","4","59444","3","","","353","2025-09-16 12:39:47.573000000"
"37088","21","1","57693","9","","","345","2023-06-28 22:28:04.320000000"
"37088","21","2","59444","3","","","345","2023-06-28 22:28:17.670000000"
"37088","21","3","","","39517","3","345","2023-06-28 22:28:31.520000000"
"37088","22","1","57693","9","","","345","2023-06-28 22:28:04.320000000"
"37088","22","2","59444","3","","","345","2023-06-28 22:28:17.670000000"
"37088","22","3","","","39517","3","345","2023-06-28 22:28:31.520000000"
"37126","20","1","","","37125","3","228","2017-05-18 16:07:49.163000000"
"37126","20","2","55560","2","","","228","2017-05-18 19:01:24.773000000"
"37126","20","3","55715","2","","","228","2017-08-23 17:05:54.060000000"
"37126","21","1","","","37125","3","228","2017-05-18 16:07:49.163000000"
"37126","21","2","55560","2","","","228","2017-05-18 19:01:24.773000000"
